fecha,region,categoria,numero_ordenes,ticket_promedio,ventas_totales
2025-03-01,Sur,Electrodomesticos,71,153778,10918238
2023-04-09,Norte,Vestuario,108,37197,4017276
2025-12-22,Sur,Electrodomesticos,84,145841,12250644
2025-10-17,Centro,Hogar,109,78357,8540913
2024-02-16,Centro,Hogar,128,97671,12501888
2023-03-13,Norte,Electrodomesticos,38,175245,6659310
2023-07-31,Norte,Tecnologia,110,188277,20710470
2023-09-07,Centro,Deportes,152,63828,9701856
2023-07-10,Norte,Deportes,49,88215,4322535
2023-08-18,Centro,Electrodomesticos,73,151470,11057310
2025-10-30,Norte,Electrodomesticos,58,178562,10356596
2023-06-05,Centro,Tecnologia,144,164114,23632416
2025-01-12,Sur,Electrodomesticos,72,196287,14132664
2023-12-30,Centro,Vestuario,202,44539,8996878
2023-06-14,Norte,Deportes,73,68612,5008676
2025-04-03,Norte,Hogar,49,110966,5437334
2023-08-27,Norte,Electrodomesticos,32,175074,5602368
2024-05-29,Norte,Hogar,75,101683,7626225
2023-03-30,Centro,Tecnologia,163,186089,30332507
2024-12-27,Centro,Vestuario,191,49628,9478948
2024-07-15,Centro,Deportes,93,63987,5950791
2025-06-17,Centro,Deportes,89,70428,6268092
2023-03-10,Centro,Tecnologia,170,238613,40564210
2025-03-11,Norte,Hogar,77,85325,6570025
2023-03-25,Sur,Deportes,95,58963,5601485
2023-03-25,Norte,Vestuario,104,37862,3937648
2025-05-07,Sur,Hogar,122,106486,12991292
2024-12-12,Norte,Hogar,79,84129,6646191
2023-03-24,Centro,Hogar,119,77343,9203817
2025-03-07,Norte,Deportes,52,71934,3740568
2024-09-18,Centro,Vestuario,187,45741,8553567
2025-07-13,Centro,Vestuario,165,60220,9936300
2025-08-30,Norte,Electrodomesticos,64,146529,9377856
2025-03-15,Sur,Tecnologia,128,206186,26391808
2025-12-27,Norte,Vestuario,121,51491,6230411
2023-02-19,Norte,Electrodomesticos,46,173364,7974744
2023-01-27,Norte,Electrodomesticos,23,159399,3666177
2023-08-14,Norte,Tecnologia,81,155230,12573630
2023-12-13,Centro,Electrodomesticos,87,145003,12615261
2025-04-14,Norte,Tecnologia,56,174093,9749208
2025-06-09,Sur,Electrodomesticos,90,134439,12099510
2024-07-21,Sur,Electrodomesticos,57,143523,8180811
2023-01-14,Sur,Vestuario,147,36483,5363001
2024-09-04,Norte,Vestuario,120,40503,4860360
2025-01-02,Centro,Deportes,88,57034,5018992
2023-10-13,Norte,Deportes,52,59935,3116620
2023-07-27,Sur,Hogar,89,88726,7896614
2023-05-14,Norte,Electrodomesticos,47,163117,7666499
2024-09-06,Centro,Hogar,125,99194,12399250
2025-10-30,Centro,Hogar,105,110963,11651115
2024-10-29,Norte,Deportes,79,69161,5463719
2024-12-08,Centro,Deportes,116,57638,6686008
2025-04-19,Centro,Tecnologia,149,187667,27962383
2024-04-26,Centro,Tecnologia,168,148754,24990672
2024-02-12,Centro,Vestuario,175,45781,8011675
2025-04-22,Centro,Tecnologia,120,171752,20610240
2025-07-31,Sur,Tecnologia,118,231011,27259298
2024-08-18,Sur,Electrodomesticos,41,199746,8189586
2024-09-24,Centro,Hogar,95,95121,9036495
2023-05-21,Norte,Vestuario,134,53720,7198480
2023-02-25,Centro,Vestuario,215,40913,8796295
2023-07-02,Centro,Deportes,108,76247,8234676
2025-07-27,Centro,Vestuario,198,49690,9838620
2025-09-04,Sur,Hogar,98,82847,8119006
2024-04-17,Centro,Deportes,102,72862,7431924
2024-07-25,Centro,Electrodomesticos,65,143370,9319050
2024-05-21,Sur,Vestuario,125,40388,5048500
2023-09-22,Centro,Deportes,136,59371,8074456
2025-11-06,Sur,Electrodomesticos,92,145175,13356100
2024-01-18,Sur,Tecnologia,133,181371,24122343
2025-06-26,Centro,Electrodomesticos,74,168000,12432000
2023-12-28,Norte,Deportes,82,64216,5265712
2025-11-28,Sur,Tecnologia,146,190988,27884248
2025-09-09,Norte,Hogar,93,94702,8807286
2023-06-24,Sur,Tecnologia,154,168150,25895100
2023-07-16,Sur,Tecnologia,103,218599,22515697
2023-06-25,Centro,Vestuario,216,45762,9884592
2024-12-20,Centro,Electrodomesticos,90,162399,14615910
2023-04-04,Norte,Vestuario,99,32032,3171168
2025-09-20,Norte,Electrodomesticos,41,195920,8032720
2025-08-12,Centro,Vestuario,190,35087,6666530
2024-11-09,Norte,Vestuario,151,45602,6885902
2025-12-06,Norte,Hogar,95,81743,7765585
2023-09-11,Sur,Tecnologia,97,204894,19874718
2024-03-11,Norte,Hogar,78,87193,6801054
2024-12-17,Norte,Tecnologia,91,194732,17720612
2023-02-03,Sur,Tecnologia,145,204641,29672945
2023-02-05,Sur,Tecnologia,85,158165,13444025
2025-09-27,Sur,Deportes,122,54769,6681818
2024-06-30,Sur,Tecnologia,121,208358,25211318
2025-11-07,Centro,Tecnologia,127,211224,26825448
2025-08-27,Sur,Deportes,75,68828,5162100
2023-12-07,Centro,Hogar,114,81144,9250416
2024-05-04,Sur,Tecnologia,113,146012,16499356
2024-08-04,Centro,Tecnologia,125,161489,20186125
2025-07-20,Centro,Deportes,52,55055,2862860
2024-02-08,Centro,Vestuario,151,35454,5353554
2024-07-19,Sur,Electrodomesticos,71,105344,7479424
2023-05-01,Centro,Tecnologia,164,149595,24533580
2024-05-24,Centro,Vestuario,176,44226,7783776
2023-05-25,Sur,Hogar,86,82642,7107212
2025-05-12,Sur,Deportes,76,81051,6159876
2024-05-01,Sur,Vestuario,133,56490,7513170
2023-04-16,Centro,Electrodomesticos,65,151739,9863035
2024-12-05,Sur,Vestuario,155,39488,6120640
2023-09-07,Norte,Tecnologia,77,171367,13195259
2025-01-06,Norte,Deportes,71,69777,4954167
2023-05-01,Centro,Vestuario,213,45998,9797574
2025-01-16,Centro,Vestuario,159,43647,6939873
2023-07-25,Sur,Hogar,110,85877,9446470
2025-08-15,Sur,Electrodomesticos,64,181865,11639360
2023-03-29,Sur,Electrodomesticos,54,153560,8292240
2023-05-05,Centro,Deportes,93,51073,4749789
2023-04-09,Sur,Tecnologia,118,172714,20380252
2025-10-18,Centro,Tecnologia,93,179653,16707729
2023-03-02,Centro,Electrodomesticos,28,164430,4604040
2023-02-02,Norte,Hogar,75,96629,7247175
2024-01-10,Centro,Vestuario,172,36519,6281268
2024-03-08,Sur,Tecnologia,98,167774,16441852
2024-05-27,Sur,Hogar,70,93297,6530790
2025-03-10,Sur,Hogar,78,95821,7474038
2023-11-20,Centro,Deportes,109,71939,7841351
2023-09-14,Norte,Vestuario,109,43147,4703023
2024-06-19,Sur,Electrodomesticos,61,110180,6720980
2023-06-30,Centro,Tecnologia,134,245915,32952610
2023-10-08,Centro,Vestuario,184,41954,7719536
2025-02-05,Centro,Deportes,88,49554,4360752
2023-06-03,Norte,Tecnologia,74,166386,12312564
2024-06-17,Sur,Hogar,70,76754,5372780
2024-10-25,Centro,Deportes,128,59090,7563520
2023-10-23,Sur,Hogar,102,106732,10886664
2025-01-01,Sur,Vestuario,98,49763,4876774
2025-06-09,Sur,Tecnologia,100,198804,19880400
2024-12-04,Centro,Deportes,121,79878,9665238
2025-06-14,Centro,Hogar,124,85718,10629032
2024-10-19,Norte,Deportes,72,65466,4713552
2024-11-25,Norte,Deportes,57,73281,4177017
2024-10-16,Centro,Electrodomesticos,98,176444,17291512
2024-02-12,Centro,Vestuario,222,41490,9210780
2024-07-26,Centro,Vestuario,200,48874,9774800
2023-10-27,Sur,Electrodomesticos,11,133017,1463187
2023-08-28,Sur,Tecnologia,99,194311,19236789
2023-04-04,Norte,Electrodomesticos,22,145975,3211450
2024-01-04,Centro,Tecnologia,136,167752,22814272
2024-10-23,Norte,Electrodomesticos,32,138073,4418336
2025-02-17,Sur,Hogar,140,112981,15817340
2023-05-04,Norte,Deportes,64,33663,2154432
2024-02-22,Centro,Tecnologia,168,181521,30495528
2025-08-29,Norte,Vestuario,122,39036,4762392
2023-03-01,Sur,Deportes,69,56365,3889185
2025-09-13,Centro,Hogar,97,80301,7789197
2024-10-19,Centro,Electrodomesticos,46,166647,7665762
2024-05-29,Centro,Hogar,98,112333,11008634
2024-11-21,Centro,Tecnologia,163,107802,17571726
2023-04-08,Centro,Vestuario,206,50554,10414124
2023-12-14,Sur,Tecnologia,139,186546,25929894
2025-07-08,Centro,Hogar,67,85520,5729840
2024-07-07,Norte,Electrodomesticos,20,116746,2334920
2023-05-28,Sur,Deportes,80,81382,6510560
2024-10-14,Sur,Vestuario,140,42414,5937960
2023-01-03,Norte,Deportes,76,72558,5514408
2024-06-27,Centro,Electrodomesticos,84,219623,18448332
2025-12-04,Centro,Electrodomesticos,91,139798,12721618
2024-01-13,Sur,Electrodomesticos,40,164628,6585120
2024-10-23,Centro,Electrodomesticos,89,173448,15436872
2023-08-24,Norte,Hogar,73,112856,8238488
2023-01-27,Centro,Electrodomesticos,120,179299,21515880
2023-02-04,Sur,Tecnologia,120,175901,21108120
2023-04-10,Norte,Vestuario,118,54227,6398786
2023-05-15,Centro,Deportes,85,77952,6625920
2024-12-15,Centro,Deportes,99,85798,8494002
2025-09-15,Sur,Electrodomesticos,47,154799,7275553
2025-12-09,Norte,Deportes,66,69067,4558422
2024-06-25,Sur,Hogar,84,70806,5947704
2025-03-25,Norte,Electrodomesticos,79,154122,12175638
2024-01-03,Norte,Vestuario,103,50551,5206753
2024-07-20,Norte,Electrodomesticos,59,176436,10409724
2025-04-17,Sur,Hogar,91,95157,8659287
2025-03-05,Centro,Vestuario,218,41681,9086458
2024-09-08,Sur,Deportes,85,59360,5045600
2024-12-29,Centro,Tecnologia,232,136785,31734120
2025-02-26,Centro,Hogar,135,85911,11597985
2023-03-05,Centro,Deportes,114,65785,7499490
2025-09-17,Norte,Tecnologia,115,177311,20390765
2024-06-24,Centro,Tecnologia,158,142946,22585468
2025-12-31,Norte,Tecnologia,118,223155,26332290
2025-12-16,Norte,Hogar,80,97565,7805200
2023-12-23,Norte,Deportes,65,71209,4628585
2024-03-11,Centro,Hogar,88,77044,6779872
2023-01-18,Centro,Hogar,121,101676,12302796
2025-01-10,Sur,Electrodomesticos,48,152755,7332240
2023-03-01,Sur,Hogar,97,77632,7530304
2023-12-16,Sur,Tecnologia,129,211727,27312783
2023-05-07,Norte,Vestuario,101,37466,3784066
2023-09-16,Norte,Hogar,65,117343,7627295
2024-09-01,Sur,Vestuario,111,49890,5537790
2024-02-06,Centro,Electrodomesticos,49,159847,7832503
2023-04-14,Sur,Tecnologia,116,196650,22811400
2025-06-21,Centro,Hogar,112,107079,11992848
2023-06-25,Norte,Hogar,83,87357,7250631
2024-09-09,Centro,Deportes,79,60793,4802647
2023-05-21,Sur,Vestuario,135,59869,8082315
2024-09-14,Centro,Deportes,125,56111,7013875
2025-01-07,Sur,Hogar,101,101544,10255944
2024-05-25,Centro,Hogar,101,102289,10331189
2023-12-01,Norte,Deportes,45,71509,3217905
2025-08-31,Norte,Tecnologia,103,167878,17291434
2025-11-13,Centro,Electrodomesticos,123,200003,24600369
2024-03-17,Centro,Vestuario,193,40731,7861083
2024-08-23,Centro,Vestuario,141,37033,5221653
2024-03-18,Sur,Electrodomesticos,44,174394,7673336
2024-02-26,Sur,Tecnologia,118,151847,17917946
2025-07-07,Centro,Vestuario,196,45055,8830780
2024-09-14,Norte,Electrodomesticos,38,128718,4891284
2023-10-12,Norte,Hogar,93,84815,7887795
2023-10-08,Norte,Tecnologia,93,180634,16798962
2023-08-17,Centro,Electrodomesticos,49,177233,8684417
2025-12-12,Centro,Electrodomesticos,154,159811,24610894
2023-04-13,Norte,Electrodomesticos,36,148187,5334732
2024-01-26,Norte,Electrodomesticos,51,171808,8762208
2023-01-19,Norte,Hogar,32,81036,2593152
2023-10-07,Norte,Vestuario,113,58356,6594228
2024-10-25,Norte,Electrodomesticos,56,128773,7211288
2025-04-06,Sur,Electrodomesticos,65,197656,12847640
2025-01-07,Centro,Hogar,139,126704,17611856
2023-02-16,Norte,Electrodomesticos,71,159989,11359219
2023-07-28,Sur,Hogar,79,89324,7056596
2024-12-22,Centro,Hogar,124,86852,10769648
2023-09-04,Sur,Electrodomesticos,39,148933,5808387
2024-02-15,Centro,Deportes,80,53487,4278960
2024-11-05,Sur,Deportes,81,64251,5204331
2023-06-18,Sur,Vestuario,154,36305,5590970
2025-03-31,Centro,Hogar,96,108140,10381440
2024-01-11,Centro,Tecnologia,109,163399,17810491
2024-01-22,Sur,Tecnologia,100,211189,21118900
2024-04-21,Centro,Tecnologia,169,189339,31998291
2024-03-19,Norte,Tecnologia,104,116136,12078144
2023-06-02,Norte,Deportes,74,57128,4227472
2023-08-17,Centro,Vestuario,170,47843,8133310
2024-12-28,Norte,Deportes,60,64131,3847860
2024-06-06,Sur,Tecnologia,117,147839,17297163
2023-09-09,Sur,Electrodomesticos,63,175612,11063556
2023-05-13,Centro,Electrodomesticos,75,136730,10254750
2025-10-29,Centro,Deportes,116,60729,7044564
2024-10-27,Sur,Tecnologia,117,184541,21591297
2024-10-09,Norte,Tecnologia,73,205208,14980184
2025-10-24,Norte,Hogar,84,92725,7788900
2025-08-18,Sur,Deportes,121,78624,9513504
2025-07-01,Sur,Deportes,80,67803,5424240
2025-03-31,Centro,Vestuario,220,44092,9700240
2024-06-04,Norte,Hogar,58,106958,6203564
2023-06-28,Sur,Tecnologia,105,130872,13741560
2023-06-08,Sur,Hogar,66,98255,6484830
2023-06-21,Norte,Deportes,41,72644,2978404
2025-06-08,Centro,Electrodomesticos,84,134865,11328660
2023-09-08,Centro,Hogar,101,79727,8052427
2025-01-20,Centro,Hogar,120,105257,12630840
2025-02-16,Norte,Hogar,69,117438,8103222
2025-03-22,Sur,Hogar,120,90737,10888440
2023-03-26,Centro,Tecnologia,72,186852,13453344
2025-07-26,Norte,Vestuario,97,55771,5409787
2024-06-19,Centro,Vestuario,224,48978,10971072
2025-04-30,Sur,Hogar,92,104606,9623752
2025-06-23,Norte,Tecnologia,99,216229,21406671
2024-01-31,Sur,Tecnologia,138,186064,25676832
2024-03-30,Centro,Electrodomesticos,49,156034,7645666
2023-05-11,Norte,Hogar,77,96768,7451136
2024-05-28,Sur,Deportes,104,67869,7058376
2025-03-05,Norte,Deportes,58,66992,3885536
2023-02-01,Sur,Vestuario,142,49791,7070322
2024-10-27,Sur,Tecnologia,128,209721,26844288
2025-07-28,Sur,Deportes,73,74573,5443829
2024-01-27,Sur,Hogar,81,106928,8661168
2025-08-06,Norte,Vestuario,122,44970,5486340
2023-03-28,Norte,Tecnologia,98,165963,16264374
2025-01-08,Norte,Vestuario,109,42592,4642528
2024-03-05,Sur,Deportes,80,61774,4941920
2025-08-03,Norte,Deportes,39,77000,3003000
2025-04-22,Norte,Electrodomesticos,65,157836,10259340
2025-03-27,Centro,Hogar,107,83774,8963818
2025-02-27,Norte,Electrodomesticos,55,177284,9750620
2025-04-02,Centro,Hogar,120,94314,11317680
2024-05-17,Centro,Electrodomesticos,134,143040,19167360
2023-01-15,Centro,Deportes,96,76398,7334208
2025-11-19,Centro,Hogar,123,96081,11817963
2023-01-11,Centro,Hogar,99,121188,11997612
2023-04-01,Sur,Tecnologia,82,156053,12796346
2024-04-09,Norte,Deportes,61,83698,5105578
2024-02-22,Centro,Vestuario,204,44475,9072900
2025-03-03,Norte,Deportes,75,61785,4633875
2024-10-06,Centro,Electrodomesticos,60,117887,7073220
2024-05-01,Centro,Hogar,119,109615,13044185
2025-05-24,Centro,Vestuario,152,52328,7953856
2025-01-07,Sur,Hogar,86,84236,7244296
2024-11-07,Sur,Hogar,114,112743,12852702
2025-09-13,Sur,Electrodomesticos,87,162015,14095305
2025-07-16,Norte,Hogar,70,102223,7155610
2023-09-20,Centro,Deportes,89,59135,5263015
2025-05-02,Centro,Hogar,112,97531,10923472
2025-03-06,Norte,Hogar,81,114489,9273609
2024-02-02,Sur,Hogar,87,88702,7717074
2025-08-14,Norte,Electrodomesticos,17,150130,2552210
2023-10-09,Norte,Deportes,57,51645,2943765
2025-09-09,Norte,Electrodomesticos,59,167412,9877308
2025-08-19,Sur,Vestuario,136,42450,5773200
2025-01-15,Norte,Hogar,39,69265,2701335
2023-10-22,Centro,Vestuario,164,32565,5340660
2023-01-05,Sur,Hogar,60,96419,5785140
2023-01-21,Norte,Vestuario,134,48594,6511596
2023-02-17,Centro,Tecnologia,163,206898,33724374
2023-02-24,Centro,Electrodomesticos,62,202732,12569384
2023-05-17,Norte,Tecnologia,125,149238,18654750
2023-07-25,Sur,Electrodomesticos,80,194096,15527680
2025-08-20,Sur,Electrodomesticos,66,189526,12508716
2025-01-27,Sur,Deportes,48,63768,3060864
2025-10-18,Centro,Electrodomesticos,75,125287,9396525
2023-05-04,Norte,Hogar,81,134502,10894662
2024-01-20,Centro,Hogar,126,126101,15888726
2023-02-22,Sur,Electrodomesticos,34,215209,7317106
2024-06-23,Sur,Deportes,118,70668,8338824
2023-04-05,Norte,Tecnologia,71,198336,14081856
2024-02-10,Centro,Tecnologia,162,198857,32214834
2023-06-27,Centro,Deportes,100,61075,6107500
2024-10-21,Norte,Tecnologia,89,211828,18852692
2024-01-03,Norte,Hogar,79,88648,7003192
2023-02-12,Centro,Deportes,54,81612,4407048
2023-01-02,Norte,Electrodomesticos,26,183322,4766372
2023-02-17,Centro,Electrodomesticos,71,129191,9172561
2025-04-18,Norte,Vestuario,150,54117,8117550
2024-05-22,Norte,Hogar,50,99359,4967950
2023-10-11,Sur,Vestuario,147,42711,6278517
2023-10-26,Sur,Vestuario,162,45453,7363386
2023-07-30,Centro,Hogar,118,115610,13641980
2023-04-06,Norte,Vestuario,126,43828,5522328
2023-08-03,Norte,Electrodomesticos,30,181264,5437920
2025-12-04,Centro,Vestuario,209,42482,8878738
2025-04-23,Centro,Vestuario,218,44268,9650424
2023-02-21,Sur,Hogar,59,123381,7279479
2024-11-12,Norte,Electrodomesticos,39,154233,6015087
2025-02-12,Norte,Electrodomesticos,76,159070,12089320
2023-04-03,Centro,Vestuario,156,29225,4559100
2024-06-06,Sur,Electrodomesticos,56,118331,6626536
2025-07-24,Centro,Deportes,122,67428,8226216
2023-01-25,Sur,Hogar,106,94155,9980430
2025-09-01,Norte,Hogar,56,113560,6359360
2024-05-22,Centro,Vestuario,199,45888,9131712
2023-07-10,Centro,Tecnologia,131,193768,25383608
2024-01-18,Sur,Hogar,112,91184,10212608
2024-08-27,Sur,Hogar,120,102107,12252840
2023-10-29,Sur,Vestuario,106,32126,3405356
2023-02-03,Norte,Electrodomesticos,73,157881,11525313
2024-07-04,Sur,Electrodomesticos,56,174136,9751616
2025-07-10,Centro,Deportes,99,58450,5786550
2025-12-19,Norte,Deportes,91,58979,5367089
2024-08-13,Sur,Vestuario,157,57067,8959519
2024-07-13,Norte,Tecnologia,64,138246,8847744
2023-09-23,Centro,Tecnologia,141,160172,22584252
2024-07-25,Centro,Deportes,77,52274,4025098
2023-10-26,Centro,Vestuario,202,34610,6991220
2025-07-02,Centro,Hogar,134,82416,11043744
2024-01-22,Sur,Hogar,81,107367,8696727
2025-06-10,Centro,Deportes,121,65112,7878552
2024-08-19,Norte,Vestuario,100,47510,4751000
2025-05-08,Norte,Deportes,64,67736,4335104
2023-03-04,Norte,Deportes,34,55850,1898900
2025-01-07,Sur,Hogar,58,113334,6573372
2024-10-20,Sur,Vestuario,119,45094,5366186
2023-04-15,Centro,Electrodomesticos,84,204339,17164476
2024-06-21,Sur,Vestuario,136,47186,6417296
2023-09-30,Centro,Tecnologia,129,174354,22491666
2025-01-26,Sur,Vestuario,158,43290,6839820
2023-12-10,Centro,Deportes,126,64131,8080506
2023-12-04,Centro,Deportes,94,64775,6088850
2024-12-16,Norte,Vestuario,161,50009,8051449
2023-08-14,Sur,Deportes,86,52839,4544154
2025-07-24,Sur,Electrodomesticos,32,147609,4723488
2024-11-30,Norte,Tecnologia,124,172645,21407980
2024-11-20,Sur,Tecnologia,117,196287,22965579
2023-04-12,Centro,Deportes,64,62076,3972864
2023-10-06,Centro,Tecnologia,157,165872,26041904
2024-10-04,Centro,Hogar,96,87973,8445408
2023-08-08,Norte,Electrodomesticos,54,147263,7952202
2023-02-26,Centro,Electrodomesticos,59,160669,9479471
2024-07-16,Sur,Electrodomesticos,9,117404,1056636
2023-07-08,Centro,Vestuario,195,40971,7989345
2023-05-06,Centro,Hogar,126,103296,13015296
2025-05-25,Centro,Deportes,83,63243,5249169
2025-10-26,Norte,Vestuario,113,47724,5392812
2023-02-23,Norte,Vestuario,143,46320,6623760
2024-01-28,Norte,Vestuario,118,45777,5401686
2024-07-07,Norte,Electrodomesticos,63,167910,10578330
2025-07-03,Sur,Deportes,73,60483,4415259
2025-12-08,Centro,Vestuario,254,51433,13063982
2024-01-19,Sur,Vestuario,147,40654,5976138
2025-03-11,Sur,Tecnologia,139,158426,22021214
2025-04-24,Norte,Hogar,108,105370,11379960
2024-06-16,Sur,Vestuario,147,51413,7557711
2025-09-30,Centro,Vestuario,160,32300,5168000
2025-04-04,Sur,Deportes,43,69026,2968118
2025-09-13,Sur,Hogar,53,99607,5279171
2024-01-07,Sur,Tecnologia,111,205461,22806171
2025-08-17,Centro,Hogar,117,91778,10738026
2024-01-04,Sur,Tecnologia,111,188440,20916840
2023-04-21,Centro,Vestuario,124,46282,5738968
2025-10-24,Centro,Hogar,103,98288,10123664
2025-06-04,Sur,Deportes,96,66264,6361344
2023-04-12,Norte,Electrodomesticos,23,157728,3627744
2023-09-15,Sur,Tecnologia,141,189487,26717667
2024-05-27,Sur,Tecnologia,116,159692,18524272
2025-10-24,Centro,Hogar,133,121777,16196341
2024-08-04,Sur,Hogar,103,86330,8891990
2023-12-28,Sur,Hogar,78,87676,6838728
2024-12-10,Sur,Electrodomesticos,44,186160,8191040
2025-02-19,Sur,Tecnologia,105,156836,16467780
2024-07-26,Sur,Hogar,68,98591,6704188
2024-03-02,Sur,Tecnologia,107,179831,19241917
2023-06-28,Sur,Hogar,153,83457,12768921
2024-12-12,Norte,Electrodomesticos,53,122875,6512375
2024-05-28,Centro,Vestuario,178,45874,8165572
2024-08-07,Sur,Tecnologia,105,164543,17277015
2023-12-19,Centro,Electrodomesticos,45,168103,7564635
2025-07-13,Centro,Electrodomesticos,41,144690,5932290
2025-12-25,Sur,Electrodomesticos,80,165071,13205680
2025-06-29,Centro,Tecnologia,149,184957,27558593
2023-01-10,Centro,Tecnologia,120,173611,20833320
2023-09-26,Norte,Deportes,90,68277,6144930
2024-04-25,Sur,Tecnologia,116,198000,22968000
2025-11-15,Centro,Electrodomesticos,74,158440,11724560
2024-12-02,Sur,Tecnologia,159,167295,26599905
2024-12-03,Norte,Deportes,41,70842,2904522
2025-07-15,Sur,Electrodomesticos,62,157565,9769030
2023-10-16,Centro,Electrodomesticos,121,206373,24971133
2024-05-21,Norte,Hogar,72,85538,6158736
2024-01-17,Centro,Electrodomesticos,111,174519,19371609
2024-10-25,Sur,Tecnologia,116,166705,19337780
2025-09-22,Norte,Vestuario,105,48244,5065620
2025-05-27,Centro,Hogar,142,79173,11242566
2024-11-18,Centro,Tecnologia,159,218727,34777593
2024-08-26,Centro,Tecnologia,145,201055,29152975
2023-10-08,Sur,Electrodomesticos,69,178854,12340926
2023-08-29,Centro,Tecnologia,158,179063,28291954
2025-07-10,Sur,Electrodomesticos,80,152761,12220880
2024-09-23,Norte,Deportes,52,60050,3122600
2025-04-13,Norte,Deportes,56,52440,2936640
2024-04-02,Norte,Hogar,75,106215,7966125
2024-08-07,Centro,Tecnologia,147,212797,31281159
2025-12-27,Sur,Hogar,94,106061,9969734
2025-08-12,Centro,Deportes,83,82394,6838702
2023-05-16,Norte,Electrodomesticos,45,128040,5761800
2024-01-27,Centro,Electrodomesticos,49,160566,7867734
2024-07-05,Centro,Electrodomesticos,97,172552,16737544
2025-03-08,Centro,Vestuario,212,50470,10699640
2025-04-04,Centro,Vestuario,149,52532,7827268
