fecha,categoria,region,ventas,beneficio
2024-10-29,Tecnologia,Centro,170827,39875
2023-05-10,Tecnologia,Norte,222506,60250
2023-01-31,Hogar,Sur,105344,35503
2023-03-05,Hogar,Centro,83976,27433
2022-04-14,Hogar,Centro,118260,39176
2022-11-02,Hogar,Norte,127244,43549
2023-02-16,Tecnologia,Norte,177652,34124
2023-12-01,Electrodomesticos,Norte,151708,28018
2024-02-05,Hogar,Centro,139020,38535
2024-03-05,Deportes,Norte,81697,21906
2024-06-25,Tecnologia,Norte,207370,55467
2022-12-29,Vestuario,Norte,56559,21561
2024-11-06,Hogar,Sur,100121,29675
2023-02-25,Tecnologia,Centro,200155,46850
2024-05-23,Deportes,Norte,74605,23648
2022-08-05,Vestuario,Norte,67271,26659
2023-03-05,Vestuario,Sur,50565,15519
2023-08-15,Deportes,Norte,58818,20110
2023-04-18,Electrodomesticos,Centro,214631,44844
2022-05-16,Tecnologia,Norte,227038,51149
2024-11-07,Tecnologia,Sur,232558,73405
2022-08-20,Hogar,Sur,125270,40956
2023-03-30,Electrodomesticos,Norte,195425,41828
2023-04-26,Vestuario,Centro,51688,19655
2022-06-23,Vestuario,Sur,70055,22024
2024-07-06,Deportes,Norte,22019,6258
2023-05-25,Deportes,Sur,122354,40222
2022-02-14,Vestuario,Norte,75870,24792
2024-12-01,Electrodomesticos,Norte,78452,18197
2024-09-21,Tecnologia,Sur,176539,40904
2024-06-25,Hogar,Centro,110163,32236
2024-02-22,Electrodomesticos,Norte,248264,55375
2024-10-27,Hogar,Centro,160188,47810
2023-08-26,Tecnologia,Centro,280263,67351
2023-04-26,Electrodomesticos,Sur,171369,37145
2024-04-29,Tecnologia,Norte,353648,97969
2023-02-20,Electrodomesticos,Norte,278452,62717
2023-02-09,Hogar,Centro,152506,51681
2023-10-28,Deportes,Sur,90599,28444
2024-05-09,Electrodomesticos,Centro,288232,53272
2024-09-05,Electrodomesticos,Norte,122138,25845
2023-11-22,Tecnologia,Centro,239293,53768
2023-06-12,Electrodomesticos,Centro,177111,30681
2022-03-11,Electrodomesticos,Sur,175929,39717
2022-08-26,Vestuario,Centro,43954,17017
2022-06-02,Vestuario,Norte,46119,19701
2023-03-09,Vestuario,Norte,37112,15055
2023-12-23,Tecnologia,Centro,197539,56214
2022-03-07,Hogar,Norte,95582,28018
2024-12-19,Hogar,Centro,95128,25996
2024-05-12,Vestuario,Centro,82972,34686
2024-08-21,Deportes,Centro,102640,33187
2022-09-02,Tecnologia,Sur,233614,67192
2023-12-06,Vestuario,Centro,60261,24187
2023-07-24,Vestuario,Centro,59662,23285
2024-09-08,Electrodomesticos,Centro,170009,37040
2024-12-24,Tecnologia,Sur,201908,43636
2022-07-27,Hogar,Sur,136655,42121
2024-03-18,Vestuario,Sur,23763,9858
2022-12-23,Vestuario,Sur,38721,13902
2023-12-16,Deportes,Centro,49198,14179
2024-11-26,Hogar,Centro,149274,51270
2022-09-24,Hogar,Centro,95226,26464
2024-12-25,Tecnologia,Norte,289856,53681
2023-05-04,Electrodomesticos,Centro,261604,46721
2022-12-22,Tecnologia,Norte,203610,52380
2024-12-24,Hogar,Sur,114127,29441
2024-07-05,Deportes,Sur,101949,34849
2023-12-14,Deportes,Sur,53657,20722
2024-06-25,Hogar,Norte,95574,33677
2022-10-17,Tecnologia,Norte,120666,26379
2024-04-12,Hogar,Sur,107797,25502
2023-01-10,Vestuario,Centro,50699,25205
2023-04-29,Vestuario,Centro,87784,35038
2024-11-05,Electrodomesticos,Norte,228649,46551
2023-09-14,Electrodomesticos,Centro,238692,52873
2023-01-27,Hogar,Norte,126588,44078
2022-10-25,Tecnologia,Sur,259805,57847
2022-10-03,Electrodomesticos,Norte,327822,68183
2022-07-20,Electrodomesticos,Norte,215232,51792
2023-06-07,Deportes,Norte,81223,24646
2022-07-18,Vestuario,Norte,32916,13097
2023-02-06,Hogar,Norte,101496,31924
2022-02-20,Tecnologia,Centro,180983,42516
2024-03-18,Electrodomesticos,Norte,148459,31740
2022-10-21,Electrodomesticos,Sur,115375,21907
2023-02-06,Vestuario,Sur,38481,13214
2022-09-28,Tecnologia,Sur,217694,54478
2023-04-19,Tecnologia,Sur,132813,27536
2024-03-06,Vestuario,Norte,43624,16846
2024-04-28,Tecnologia,Norte,150187,39838
2024-12-27,Deportes,Centro,54424,20176
2023-04-16,Electrodomesticos,Centro,130878,23812
2022-10-25,Vestuario,Centro,58190,20412
2022-04-09,Electrodomesticos,Centro,224162,42684
2023-03-17,Deportes,Norte,29463,9320
2023-10-02,Hogar,Centro,113682,28868
2024-04-13,Tecnologia,Norte,228883,43053
2022-10-18,Hogar,Norte,95849,29640
2024-07-18,Tecnologia,Norte,251134,59308
2023-04-04,Deportes,Norte,77095,23908
2024-05-31,Tecnologia,Norte,263507,73113
2023-02-16,Electrodomesticos,Sur,168090,30172
2024-12-18,Deportes,Norte,69628,19881
2022-10-14,Vestuario,Norte,51239,16578
2022-11-20,Tecnologia,Norte,189616,50443
2023-07-10,Deportes,Norte,99499,36310
2022-01-23,Tecnologia,Sur,123075,32997
2024-07-11,Vestuario,Norte,44116,15158
2024-01-26,Vestuario,Sur,33940,11713
2024-12-12,Deportes,Centro,51537,18516
2024-11-30,Vestuario,Sur,55622,26078
2024-08-27,Electrodomesticos,Centro,265236,53263
2023-02-22,Tecnologia,Centro,145235,29884
2022-05-13,Vestuario,Centro,66474,28827
2022-12-25,Hogar,Sur,79410,25058
2022-06-23,Deportes,Sur,65385,21173
2023-10-14,Electrodomesticos,Sur,179502,34310
2022-03-22,Deportes,Centro,93549,32870
2022-04-26,Tecnologia,Centro,184482,43617
2023-12-28,Electrodomesticos,Centro,152469,28873
2023-08-08,Deportes,Norte,104075,30312
2022-03-09,Hogar,Sur,72764,21290
2022-09-01,Deportes,Norte,62801,17984
2022-09-02,Tecnologia,Centro,177908,53399
2023-08-30,Vestuario,Centro,56208,22234
2024-09-17,Deportes,Sur,70960,17028
2022-06-12,Vestuario,Sur,42823,12684
2024-01-10,Hogar,Centro,80943,27640
2024-12-10,Deportes,Centro,64361,23571
2024-01-02,Tecnologia,Sur,220964,43045
2022-07-18,Tecnologia,Centro,212806,62581
2022-05-25,Deportes,Norte,89561,33379
2023-02-25,Electrodomesticos,Norte,205715,32286
2024-09-17,Tecnologia,Norte,219089,42776
2023-06-18,Hogar,Sur,109812,36909
2024-01-15,Deportes,Norte,65842,19292
2023-01-28,Deportes,Norte,117996,38462
2024-05-22,Tecnologia,Norte,199321,44026
2022-01-27,Deportes,Sur,63128,16347
2022-08-09,Electrodomesticos,Norte,207181,40872
2024-06-26,Hogar,Sur,156153,39186
2024-03-13,Electrodomesticos,Sur,202657,38138
2024-11-19,Deportes,Norte,92380,34320
2022-07-21,Electrodomesticos,Norte,222084,44743
2022-09-19,Vestuario,Norte,49577,18466
2024-06-28,Deportes,Norte,85335,26986
2023-09-02,Deportes,Sur,132738,35714
2022-01-31,Electrodomesticos,Norte,177205,27595
2022-05-26,Hogar,Centro,106392,30412
2024-10-11,Deportes,Sur,96132,32634
2022-02-27,Vestuario,Sur,53012,21850
2023-07-16,Tecnologia,Sur,151171,37514
2022-09-13,Electrodomesticos,Sur,207180,38415
2023-07-02,Hogar,Centro,119453,35063
2024-02-08,Hogar,Norte,182678,52088
2024-03-17,Vestuario,Sur,62032,21682
2022-03-30,Hogar,Sur,122286,36662
2022-05-04,Hogar,Norte,116048,36348
2022-12-31,Electrodomesticos,Sur,131106,28805
2024-04-21,Deportes,Norte,59113,21008
2023-05-24,Electrodomesticos,Sur,59483,10545
2022-10-24,Deportes,Norte,57980,16822
2022-12-20,Electrodomesticos,Centro,169689,33026
2024-09-15,Deportes,Centro,79305,30366
2022-03-04,Electrodomesticos,Centro,167507,33499
2022-12-29,Tecnologia,Centro,266985,65313
2024-09-21,Vestuario,Centro,38424,15426
2024-09-23,Vestuario,Centro,81196,29203
2022-06-19,Vestuario,Sur,50904,16743
2024-04-27,Electrodomesticos,Sur,150713,24815
2022-11-16,Tecnologia,Norte,200434,58568
2023-12-06,Deportes,Norte,101344,29828
2024-05-31,Electrodomesticos,Centro,223126,39223
2023-04-09,Vestuario,Norte,60425,22561
2024-10-07,Vestuario,Norte,43874,14538
2023-12-28,Deportes,Sur,104787,32524
2022-04-05,Tecnologia,Norte,150515,37316
2024-10-02,Vestuario,Norte,60608,26224
2023-06-27,Hogar,Centro,58318,18680
2024-05-31,Electrodomesticos,Centro,161760,32019
2024-11-24,Electrodomesticos,Norte,111671,25305
2024-06-15,Tecnologia,Centro,139945,30881
2024-07-08,Electrodomesticos,Norte,200145,43578
2024-12-11,Tecnologia,Norte,237880,71103
2023-03-21,Deportes,Centro,83886,22195
2023-06-30,Vestuario,Centro,48835,18300
2022-08-10,Hogar,Norte,109860,30046
2022-05-17,Hogar,Norte,72556,15788
2022-05-03,Tecnologia,Norte,201180,52709
2024-03-17,Deportes,Centro,71365,21497
2023-02-13,Hogar,Norte,43198,12011
2022-10-06,Deportes,Norte,74414,23074
2022-08-03,Hogar,Norte,17060,5410
2024-06-22,Vestuario,Centro,57666,19706
2023-12-06,Deportes,Sur,79710,26861
2023-12-27,Hogar,Sur,34387,9864
2023-01-17,Tecnologia,Sur,192366,45369
2022-01-03,Electrodomesticos,Norte,180262,37646
2024-05-20,Hogar,Centro,105723,30389
2023-06-26,Electrodomesticos,Sur,210043,42609
2023-08-13,Vestuario,Norte,70025,33805
2023-01-20,Deportes,Sur,66656,17093
2024-10-22,Deportes,Sur,80595,25256
2023-10-20,Tecnologia,Sur,177569,37335
2024-07-21,Tecnologia,Norte,212896,52038
2023-08-20,Tecnologia,Sur,225451,48604
2024-01-11,Vestuario,Centro,48766,19882
2022-04-24,Vestuario,Norte,28266,11336
2024-11-18,Deportes,Norte,57370,16115
2022-07-12,Deportes,Centro,66011,21577
2024-04-27,Vestuario,Centro,15105,6461
2022-09-07,Vestuario,Sur,53990,21869
2024-04-25,Electrodomesticos,Norte,131710,25720
2024-05-26,Deportes,Centro,83147,27518
2022-05-11,Tecnologia,Sur,325288,77106
2024-08-22,Hogar,Centro,146758,48063
2023-01-04,Deportes,Sur,82106,33384
2024-10-19,Hogar,Sur,129591,42463
2022-01-11,Hogar,Norte,104929,28445
2022-08-09,Vestuario,Norte,48081,19946
2023-12-16,Hogar,Sur,149631,43920
2024-12-25,Electrodomesticos,Centro,256728,47453
2024-10-15,Vestuario,Centro,36141,12266
2022-07-09,Tecnologia,Centro,156504,41887
2023-05-20,Hogar,Centro,102725,35863
2024-05-31,Electrodomesticos,Norte,157063,31812
2023-01-12,Vestuario,Centro,78676,37324
2023-04-19,Hogar,Sur,159577,56927
2022-10-16,Electrodomesticos,Centro,164807,34989
2023-08-21,Deportes,Sur,56089,21128
2023-01-09,Tecnologia,Norte,144711,30567
2022-11-05,Electrodomesticos,Norte,182195,35435
2023-02-09,Electrodomesticos,Norte,172420,29865
2024-01-23,Tecnologia,Centro,213162,59928
2022-10-02,Vestuario,Centro,64085,19108
2024-03-22,Hogar,Sur,99218,37121
2022-09-02,Tecnologia,Sur,207699,54448
2024-01-08,Tecnologia,Norte,71549,15785
2023-06-19,Tecnologia,Centro,252831,50385
2022-04-15,Tecnologia,Norte,198962,45774
2022-01-22,Vestuario,Sur,34179,12740
2023-03-25,Deportes,Centro,34329,10100
2023-10-14,Tecnologia,Centro,223936,52169
2022-07-03,Electrodomesticos,Sur,228095,46665
2023-05-09,Hogar,Norte,171294,44807
2024-11-24,Vestuario,Sur,89917,35983
2022-05-22,Tecnologia,Centro,158860,43610
2022-10-17,Electrodomesticos,Centro,300309,67289
2024-07-24,Tecnologia,Norte,261794,65295
2024-09-01,Deportes,Norte,99185,30516
2024-11-18,Vestuario,Sur,53429,20915
2023-10-21,Hogar,Norte,123528,38518
2022-08-11,Hogar,Norte,75354,22579
2023-11-25,Vestuario,Centro,43581,17259
2022-06-14,Vestuario,Centro,63547,27223
2024-10-11,Hogar,Norte,162948,50025
2024-08-07,Vestuario,Norte,76967,34464
2024-10-09,Deportes,Centro,116085,35025
2022-02-22,Deportes,Centro,77023,21637
2023-04-15,Vestuario,Norte,86699,32416
2023-06-07,Hogar,Centro,161823,52256
2023-02-18,Deportes,Norte,91072,26140
2022-03-18,Electrodomesticos,Norte,204358,34689
2023-11-28,Vestuario,Norte,42184,16663
2023-03-10,Vestuario,Norte,68824,23700
2023-09-30,Hogar,Norte,165896,49949
2023-09-27,Electrodomesticos,Norte,65365,14112
2022-02-07,Vestuario,Centro,54065,23260
2022-02-20,Tecnologia,Sur,88423,18091
2024-01-16,Vestuario,Norte,76131,27464
2023-09-02,Vestuario,Sur,34148,13334
2022-02-20,Tecnologia,Centro,206292,48994
2023-06-25,Hogar,Centro,83876,20866
2024-06-05,Vestuario,Sur,65164,27859
2024-04-27,Electrodomesticos,Centro,174308,32873
2024-06-08,Vestuario,Sur,57469,23083
2023-08-27,Electrodomesticos,Norte,93585,18952
2023-01-14,Vestuario,Centro,60773,24704
2024-09-09,Tecnologia,Norte,258391,64095
2024-10-09,Deportes,Norte,80090,22356
2022-05-21,Deportes,Sur,93519,36416
2023-05-28,Electrodomesticos,Norte,114541,23901
2023-01-27,Vestuario,Centro,77623,36603
2022-05-12,Deportes,Norte,67849,23938
2022-06-22,Vestuario,Norte,77946,31265
2022-03-06,Deportes,Sur,64245,20090
2024-01-07,Deportes,Norte,59871,25417
2023-09-20,Electrodomesticos,Norte,173733,28390
2022-11-02,Vestuario,Sur,61110,23375
2024-02-20,Deportes,Centro,49377,14911
2023-01-11,Deportes,Centro,93319,32981
2023-03-23,Vestuario,Norte,75591,33193
2022-07-26,Electrodomesticos,Sur,231031,50087
2022-02-12,Electrodomesticos,Centro,166064,37509
2022-01-15,Tecnologia,Centro,277919,57550
2023-04-25,Electrodomesticos,Norte,98536,15848
2024-09-25,Electrodomesticos,Sur,118261,26660
2023-03-06,Vestuario,Centro,48228,20624
2022-09-08,Vestuario,Sur,51477,20319
2023-03-13,Hogar,Sur,117373,34250
2022-04-06,Deportes,Sur,107698,37331
2022-07-24,Vestuario,Sur,62700,26182
2022-08-28,Hogar,Norte,120357,36773
2024-01-17,Tecnologia,Norte,226590,65790
2022-05-29,Deportes,Norte,62946,17863
2022-02-20,Electrodomesticos,Norte,250327,53778
2022-09-06,Hogar,Norte,109508,27360
2023-08-21,Tecnologia,Norte,144449,38268
2022-04-20,Vestuario,Sur,69454,30581
2023-08-27,Deportes,Norte,81259,24712
2022-01-04,Electrodomesticos,Norte,122317,23136
2022-09-08,Hogar,Centro,101290,29518
2022-01-03,Deportes,Sur,79433,24105
2022-06-29,Hogar,Sur,131798,43051
2024-09-13,Vestuario,Norte,69462,28063
2024-12-27,Electrodomesticos,Norte,242290,50910
2024-05-26,Tecnologia,Sur,187541,49049
2023-09-09,Vestuario,Sur,38007,13220
2022-04-10,Tecnologia,Sur,206714,41695
2024-02-02,Electrodomesticos,Norte,106859,19323
2022-06-28,Deportes,Sur,66793,20259
2022-12-02,Electrodomesticos,Sur,254262,47083
2022-06-29,Deportes,Sur,35164,11169
2024-07-04,Vestuario,Norte,46406,17137
2024-11-13,Vestuario,Sur,54549,19037
2023-03-16,Electrodomesticos,Centro,117255,22994
2024-04-09,Vestuario,Centro,51203,20689
2022-03-13,Tecnologia,Norte,182701,55715
2023-02-02,Vestuario,Sur,42481,15912
2024-09-01,Electrodomesticos,Norte,123891,22063
2022-10-10,Tecnologia,Centro,88192,21077
2024-05-29,Electrodomesticos,Sur,15000,3287
2023-06-24,Vestuario,Norte,56378,21598
2024-01-11,Deportes,Norte,93927,33729
2023-03-03,Tecnologia,Norte,298405,82812
2023-05-03,Vestuario,Norte,36439,12560
2022-04-14,Vestuario,Sur,100660,32538
2022-12-21,Hogar,Centro,114405,39483
2023-04-10,Vestuario,Centro,70547,28603
2022-12-09,Deportes,Sur,79348,27036
2024-06-06,Electrodomesticos,Centro,153198,30787
2024-08-26,Electrodomesticos,Sur,168138,33801
2024-11-09,Vestuario,Centro,57613,20906
2022-01-02,Tecnologia,Centro,250365,57683
2022-08-18,Deportes,Norte,77005,26126
2022-04-02,Tecnologia,Centro,179022,51197
2023-12-29,Vestuario,Norte,68733,22186
2022-01-16,Hogar,Norte,109378,34059
2024-03-09,Deportes,Centro,54370,17845
2024-12-13,Hogar,Sur,132281,36873
2024-05-11,Deportes,Centro,66032,19698
2022-02-28,Tecnologia,Sur,273370,53421
2022-04-27,Vestuario,Centro,61009,28527
2023-06-03,Tecnologia,Sur,242211,58614
2024-03-01,Deportes,Norte,54590,15662
2024-02-16,Hogar,Norte,79350,24555
2024-02-16,Tecnologia,Sur,255207,68476
2024-02-02,Tecnologia,Norte,215897,44682
2022-02-02,Hogar,Norte,105986,31648
2024-10-25,Electrodomesticos,Centro,214182,40183
2024-05-27,Electrodomesticos,Norte,205107,44327
2024-07-18,Hogar,Sur,81183,25463
2022-08-01,Tecnologia,Sur,198049,48664
2024-04-07,Tecnologia,Sur,171226,28190
2024-06-30,Electrodomesticos,Sur,158833,31648
2022-02-02,Electrodomesticos,Sur,246548,51233
2024-10-23,Tecnologia,Centro,184685,40187
2024-08-11,Vestuario,Norte,44301,17473
2022-05-20,Electrodomesticos,Centro,199594,43941
2024-05-04,Tecnologia,Norte,272248,65376
2022-02-06,Electrodomesticos,Sur,152588,31193
2024-09-09,Vestuario,Norte,44439,16714
2022-09-05,Deportes,Norte,60531,20599
2023-07-18,Deportes,Norte,98197,33243
2024-04-11,Tecnologia,Norte,185411,46972
2022-11-10,Electrodomesticos,Norte,187182,43610
2023-02-23,Deportes,Norte,124964,40360
2023-04-16,Electrodomesticos,Sur,87446,18348
2023-06-20,Vestuario,Centro,66489,21705
2024-07-17,Vestuario,Sur,50564,16462
2023-06-04,Tecnologia,Sur,226437,72233
2023-10-28,Electrodomesticos,Sur,128325,28301
2024-02-05,Tecnologia,Centro,137737,34497
2023-05-22,Tecnologia,Sur,179535,45113
2022-03-13,Electrodomesticos,Norte,172635,36213
2024-04-12,Vestuario,Sur,67227,23091
2024-12-01,Tecnologia,Sur,189488,56736
2024-08-31,Deportes,Sur,82657,24039
2024-06-16,Hogar,Sur,138395,41194
2024-12-21,Electrodomesticos,Sur,234002,30544
2024-03-06,Hogar,Centro,89480,28015
2024-05-13,Tecnologia,Centro,237726,58027
2024-03-16,Hogar,Sur,111612,35551
2024-11-27,Deportes,Norte,72020,23415
2023-09-27,Vestuario,Norte,39648,15443
2024-11-08,Vestuario,Norte,26747,11759
2023-11-14,Vestuario,Norte,66378,25434
2024-03-18,Electrodomesticos,Norte,189804,35372
2024-09-16,Electrodomesticos,Centro,207988,39175
2024-09-21,Tecnologia,Norte,126144,26609
2024-06-10,Tecnologia,Sur,168445,48781
2022-04-03,Deportes,Centro,39942,12201
2022-04-07,Deportes,Centro,71253,21556
2023-03-03,Electrodomesticos,Norte,148936,34581
2023-10-22,Electrodomesticos,Sur,115675,21547
2022-07-03,Tecnologia,Norte,285418,59696
2024-11-09,Deportes,Centro,50062,12476
2024-09-05,Hogar,Sur,97484,28589
2023-01-13,Tecnologia,Sur,217329,61729
2023-02-09,Vestuario,Centro,51551,23645
2024-11-02,Hogar,Sur,113301,26866
2022-05-26,Tecnologia,Norte,215736,60547
2023-07-14,Electrodomesticos,Sur,139702,26955
2023-06-12,Tecnologia,Norte,295943,77565
2024-06-17,Hogar,Norte,123955,32958
2023-10-24,Tecnologia,Sur,197639,54961
2023-07-11,Electrodomesticos,Sur,196912,42661
2023-01-16,Deportes,Centro,69654,20101
2024-02-27,Deportes,Centro,83106,27893
2023-08-24,Hogar,Centro,97487,30831
2022-01-07,Electrodomesticos,Centro,172927,34755
2024-11-22,Vestuario,Centro,57684,24949
2024-09-30,Vestuario,Sur,88304,36291
2023-07-11,Electrodomesticos,Norte,170745,31768
2023-04-08,Hogar,Centro,137996,40632
2023-09-07,Deportes,Centro,81619,21689
2022-09-30,Deportes,Sur,86633,25588
2022-10-01,Hogar,Norte,131227,43596
2024-11-29,Deportes,Sur,78257,25623
2023-09-07,Tecnologia,Norte,205729,40330
2024-10-22,Vestuario,Norte,30600,12697
2022-09-09,Electrodomesticos,Norte,149385,31926
2023-12-16,Vestuario,Centro,47491,13272
2023-08-02,Vestuario,Sur,67732,23041
2024-10-20,Deportes,Centro,82341,33163
2024-08-17,Vestuario,Norte,49895,19250
2024-05-24,Tecnologia,Norte,185306,53224
2022-03-18,Tecnologia,Norte,219097,50384
2024-11-23,Vestuario,Norte,33603,11946
2023-01-22,Tecnologia,Norte,152250,34592
2022-07-16,Deportes,Sur,38495,13954
2022-02-12,Tecnologia,Centro,238811,45623
2022-03-06,Vestuario,Norte,15000,5103
2023-02-23,Tecnologia,Centro,164037,42448
2023-03-10,Hogar,Centro,99454,31214
2024-07-29,Electrodomesticos,Centro,152184,33211
2024-02-15,Tecnologia,Centro,168655,41918
2022-08-25,Deportes,Sur,92176,26805
2022-07-01,Vestuario,Sur,37247,15527
2023-10-03,Tecnologia,Centro,152066,44266
2023-11-08,Electrodomesticos,Centro,354715,77018
2024-01-08,Vestuario,Norte,57709,20881
2023-05-29,Vestuario,Centro,68018,24246
2024-07-31,Hogar,Norte,122065,33181
2024-04-01,Deportes,Centro,57483,20388
2024-04-06,Deportes,Norte,48945,18927
2022-07-27,Deportes,Centro,60715,22163
2023-07-15,Deportes,Centro,86096,31506
2023-01-28,Hogar,Sur,86511,26907
2024-07-08,Vestuario,Sur,66321,22062
2023-01-31,Deportes,Norte,72028,17028
2022-11-03,Vestuario,Norte,79604,34494
2022-12-09,Tecnologia,Centro,245609,64469
2024-07-27,Vestuario,Sur,27984,9375
2024-09-08,Electrodomesticos,Centro,260160,47235
2022-12-19,Electrodomesticos,Centro,206743,41187
2023-10-31,Vestuario,Norte,40168,16485
2024-10-29,Electrodomesticos,Sur,188704,37519
2024-11-11,Electrodomesticos,Norte,311715,68686
2022-11-06,Hogar,Norte,57453,18632
2024-03-22,Deportes,Centro,67419,23185
2023-10-07,Electrodomesticos,Norte,237885,46074
2022-05-09,Deportes,Centro,68187,20324
2022-09-11,Electrodomesticos,Norte,75568,15624
2022-08-13,Tecnologia,Norte,222553,42830
2022-05-31,Vestuario,Sur,61546,18547
2022-09-09,Tecnologia,Sur,187507,38766
2024-06-16,Tecnologia,Sur,207488,48453
2024-05-04,Hogar,Sur,79528,27061
2024-06-29,Hogar,Sur,23325,6510
2024-11-12,Electrodomesticos,Sur,164296,31799
2022-03-11,Tecnologia,Sur,149568,36032
2024-01-17,Hogar,Centro,86955,27178
2022-02-16,Electrodomesticos,Norte,275169,48984
2023-11-06,Electrodomesticos,Norte,237350,36080
2024-04-15,Deportes,Centro,66984,22843
2022-01-01,Tecnologia,Sur,275095,76918
2024-05-25,Tecnologia,Norte,236907,66892
2022-10-02,Electrodomesticos,Centro,232232,43619
2023-08-29,Electrodomesticos,Sur,211258,50115
2024-06-14,Tecnologia,Centro,110442,30593
2023-07-05,Deportes,Sur,91752,31341
2022-05-17,Hogar,Sur,102852,24576
2023-10-11,Deportes,Centro,70964,19721
2024-09-25,Hogar,Sur,68642,23221
2024-10-22,Vestuario,Sur,68033,25811
2024-01-04,Electrodomesticos,Norte,190830,37601
2022-03-28,Deportes,Sur,94793,34113
2024-11-06,Vestuario,Sur,66924,27392
2022-08-03,Deportes,Centro,58010,16263
2022-04-28,Electrodomesticos,Sur,94344,16540
2024-11-16,Tecnologia,Centro,217477,54520
2024-04-26,Tecnologia,Sur,175559,49672
2023-01-28,Deportes,Centro,78924,23318
2022-04-27,Hogar,Norte,127033,35998
2022-02-12,Deportes,Centro,129490,43898
2023-05-31,Vestuario,Sur,59498,21533
2022-07-10,Hogar,Norte,99339,30023
2024-03-01,Deportes,Centro,99400,34431
2024-12-30,Tecnologia,Norte,223681,46719
2024-12-06,Electrodomesticos,Sur,236970,48969
2023-08-29,Tecnologia,Sur,279069,60720
2024-01-15,Vestuario,Norte,65306,26471
2022-11-19,Vestuario,Centro,34826,13112
2024-02-04,Deportes,Norte,87994,32953
2024-05-19,Deportes,Centro,96876,23411
2022-11-25,Vestuario,Sur,52079,18890
2023-06-06,Hogar,Centro,136822,42895
2023-10-13,Deportes,Centro,100861,35400
2023-09-10,Hogar,Centro,168305,41123
2022-09-21,Electrodomesticos,Sur,144256,24728
2023-10-04,Tecnologia,Sur,158418,42467
2022-01-06,Vestuario,Sur,70344,27999
2022-12-29,Electrodomesticos,Norte,259307,71195
2022-07-16,Electrodomesticos,Sur,169090,42577
