id_compra,cliente,fecha_compra,categoria,producto,unidades,ventas,beneficio
13291,1474,2022-09-20,Electrodomesticos,Microondas,1,219363,33515
13294,1474,2022-12-03,Hogar,Cortinas,1,68488,18848
13295,1475,2023-08-26,Deportes,Short,2,214958,67352
13300,1475,2023-09-01,Deportes,Bicicleta,3,136077,39676
13297,1475,2023-09-14,Vestuario,Vestido,1,56840,22051
13299,1475,2023-10-07,Tecnologia,Smartwatch,1,77000,15071
13298,1475,2023-11-25,Tecnologia,Audifonos,1,77000,12343
13301,1475,2023-12-16,Electrodomesticos,Refrigerador,1,169902,31107
13296,1475,2024-01-12,Vestuario,Camisa,1,29847,10440
13302,1476,2023-01-11,Hogar,Silla,1,145609,33372
13306,1476,2023-01-31,Electrodomesticos,Lavadora,3,191758,38368
13305,1476,2023-02-03,Electrodomesticos,Microondas,4,655132,145179
13311,1476,2023-02-07,Deportes,Casco,1,69848,17914
13307,1476,2023-03-12,Electrodomesticos,Purificador,2,355473,54557
13308,1476,2023-03-24,Hogar,Mesa,2,181166,54051
13304,1476,2023-04-08,Tecnologia,Monitor,1,170523,37312
13303,1476,2023-04-15,Electrodomesticos,Licuadora,4,420815,96474
13309,1476,2023-06-04,Deportes,Short,1,40951,14141
13310,1476,2023-06-18,Hogar,Silla,2,244773,57587
13312,1476,2023-08-22,Vestuario,Buzo,2,60654,22365
13313,1477,2023-06-04,Deportes,Short,3,192310,56439
13314,1477,2023-06-04,Hogar,Silla,1,63791,16605
13318,1477,2023-06-08,Deportes,Raqueta,2,116598,35777
13322,1477,2023-06-15,Vestuario,Calcetines,1,52216,17673
13317,1477,2023-06-26,Deportes,Short,1,61740,18236
13321,1477,2023-09-02,Hogar,Lampara,1,107754,26344
13315,1477,2023-11-13,Vestuario,Zapatillas,3,63284,24962
13316,1477,2024-01-24,Deportes,Guantes,2,94669,22599
13320,1477,2024-02-26,Hogar,Lampara,2,213366,51513
13319,1477,2024-12-27,Electrodomesticos,Lavadora,3,332762,57281
13323,1478,2022-07-09,Deportes,Casco,1,67477,17285
13331,1478,2022-07-16,Vestuario,Camisa,1,41688,12598
13330,1478,2022-07-22,Tecnologia,Mouse,2,417365,78312
13324,1478,2022-09-06,Tecnologia,Router,1,287261,69618
13327,1478,2022-09-19,Deportes,Short,2,247053,72921
13328,1478,2022-09-25,Vestuario,Gorro,2,102966,41850
13329,1478,2022-10-02,Electrodomesticos,Licuadora,1,100482,18721
13326,1478,2023-01-23,Vestuario,Buzo,3,55484,18471
13325,1478,2023-04-24,Hogar,Hervidor,1,74322,21738
13332,1479,2023-08-12,Deportes,Raqueta,1,59514,15440
13337,1479,2023-09-18,Hogar,Sofa,1,116807,31895
13338,1479,2023-09-23,Deportes,Raqueta,1,66518,16830
13334,1479,2023-12-01,Tecnologia,Mouse,2,479305,91396
13333,1479,2023-12-04,Tecnologia,Tablet,1,196046,37935
13335,1479,2024-03-14,Deportes,Pesas,1,103132,32099
13336,1479,2024-03-17,Electrodomesticos,Licuadora,1,138603,24440
13339,1479,2024-07-29,Tecnologia,Notebook,3,778696,148316
13340,1480,2024-02-09,Tecnologia,Monitor,2,547930,98728
13343,1480,2024-03-03,Hogar,Cafetera,1,99743,27406
13346,1480,2024-03-04,Electrodomesticos,Plancha,2,307960,50441
13350,1480,2024-03-10,Hogar,Organizador,2,170078,43182
13342,1480,2024-04-24,Hogar,Cortinas,1,69645,19839
13345,1480,2024-05-15,Hogar,Cafetera,2,313489,97003
13344,1480,2024-05-16,Hogar,Cafetera,3,316594,83753
13349,1480,2024-05-31,Vestuario,Gorro,1,15676,5653
13341,1480,2024-07-08,Vestuario,Gorro,1,13880,4485
13348,1480,2024-09-15,Deportes,Balon,2,156373,41288
13351,1480,2024-09-22,Hogar,Mesa,1,109758,28928
13347,1480,2024-10-17,Deportes,Raqueta,1,59333,14768
13352,1481,2022-03-18,Electrodomesticos,Microondas,1,172445,30142
13353,1481,2022-06-20,Deportes,Bicicleta,2,115549,35894
13355,1481,2022-07-08,Tecnologia,Router,1,329161,54806
13357,1481,2022-07-17,Hogar,Organizador,1,158014,53914
13354,1481,2022-08-05,Hogar,Alfombra,1,58563,16323
13356,1481,2022-09-22,Deportes,Casco,1,69259,16251
13358,1482,2024-08-14,Vestuario,Camisa,1,23871,9942
13363,1482,2024-08-20,Deportes,Botella,3,273976,79802
13362,1482,2024-09-06,Deportes,Bicicleta,2,71316,20271
13360,1482,2024-09-24,Electrodomesticos,Refrigerador,2,346456,53808
13365,1482,2024-10-10,Electrodomesticos,Plancha,3,482250,62278
13361,1482,2024-11-12,Tecnologia,Mouse,3,582575,110208
13364,1482,2024-12-25,Hogar,Cortinas,1,102227,26276
13359,1482,2024-12-28,Tecnologia,Impresora,2,505149,68577
13366,1483,2022-10-20,Tecnologia,Router,1,254576,52010
13371,1483,2022-11-07,Deportes,Balon,3,171537,52526
13376,1483,2022-11-07,Hogar,Alfombra,3,175739,45348
13375,1483,2022-11-20,Electrodomesticos,Microondas,1,252387,38531
13369,1483,2022-11-26,Electrodomesticos,Horno,5,595626,107806
13368,1483,2022-12-10,Vestuario,Zapatillas,1,15383,5077
13370,1483,2023-01-20,Electrodomesticos,Lavadora,3,544419,103111
13378,1483,2023-02-09,Electrodomesticos,Horno,1,193929,37741
13374,1483,2023-03-22,Deportes,Short,1,60511,16297
13373,1483,2023-04-14,Tecnologia,Notebook,2,349733,65444
13372,1483,2023-05-18,Vestuario,Polera,3,248128,78122
13377,1483,2023-05-27,Hogar,Termo,1,82982,20826
13367,1483,2023-08-28,Tecnologia,Smartphone,1,253589,54895
13379,1484,2023-06-21,Vestuario,Vestido,3,115099,31829
13381,1484,2023-07-07,Deportes,Raqueta,1,100765,32009
13380,1484,2023-07-19,Electrodomesticos,Aspiradora,1,173132,32294
13387,1484,2023-08-20,Vestuario,Gorro,1,61118,19323
13385,1484,2023-08-25,Electrodomesticos,Secadora,3,330924,67761
13386,1484,2023-08-28,Hogar,Cafetera,1,84342,20467
13383,1484,2023-09-28,Vestuario,Camisa,2,47712,20977
13384,1484,2023-10-12,Deportes,Raqueta,1,49207,19653
13382,1484,2024-01-18,Vestuario,Calcetines,4,194551,70959
13388,1485,2024-02-01,Electrodomesticos,Aspiradora,1,156891,30083
13399,1485,2024-02-15,Hogar,Cafetera,1,79433,21033
13392,1485,2024-02-16,Vestuario,Pantalon,1,57219,17995
13395,1485,2024-02-22,Electrodomesticos,Refrigerador,3,267287,49544
13400,1485,2024-02-22,Electrodomesticos,Licuadora,1,226309,48420
13393,1485,2024-02-27,Tecnologia,Teclado,1,176632,37407
13390,1485,2024-03-05,Hogar,Cortinas,1,61772,17620
13397,1485,2024-04-07,Tecnologia,Monitor,2,523245,93093
13391,1485,2024-04-15,Electrodomesticos,Horno,2,134192,26329
13396,1485,2024-05-07,Vestuario,Jeans,2,29561,9027
13394,1485,2024-05-21,Deportes,Casco,2,90850,31084
13398,1485,2024-10-03,Electrodomesticos,Secadora,1,218682,45454
13389,1485,2024-12-23,Tecnologia,Smartwatch,3,701364,127628
13401,1486,2023-10-25,Deportes,Guantes,4,334866,106295
13406,1486,2023-11-07,Deportes,Guantes,2,157766,41015
13408,1486,2023-11-09,Vestuario,Gorro,1,36509,11865
13405,1486,2024-01-04,Electrodomesticos,Cocina,1,128026,21603
13404,1486,2024-01-06,Hogar,Silla,1,121291,35669
13402,1486,2024-01-08,Deportes,Guantes,1,97212,29456
13403,1486,2024-01-13,Vestuario,Chaqueta,1,61021,17024
13409,1486,2024-02-02,Hogar,Silla,3,405941,129105
13407,1486,2024-02-17,Vestuario,Vestido,2,96219,36984
13410,1486,2024-02-23,Tecnologia,Audifonos,1,298750,61046
13411,1487,2023-11-29,Electrodomesticos,Cocina,3,507791,82747
13414,1487,2023-11-29,Tecnologia,Mouse,2,449190,74217
13418,1487,2023-12-11,Deportes,Botella,3,238792,84618
13422,1487,2023-12-14,Electrodomesticos,Secadora,5,734554,130262
13419,1487,2023-12-20,Hogar,Organizador,3,333434,86770
13415,1487,2024-01-11,Electrodomesticos,Purificador,3,296167,51990
13420,1487,2024-04-29,Tecnologia,Impresora,2,438309,77409
13416,1487,2024-05-22,Tecnologia,Tablet,1,250583,60845
13417,1487,2024-06-17,Electrodomesticos,Licuadora,1,124359,23787
13413,1487,2024-06-18,Vestuario,Buzo,3,143821,46847
13412,1487,2024-07-05,Deportes,Colchoneta,3,305799,90331
13421,1487,2024-12-23,Deportes,Raqueta,1,73805,21893
13423,1488,2023-11-21,Hogar,Hervidor,3,317576,81118
13424,1488,2023-11-23,Vestuario,Pantalon,1,86345,26190
13428,1488,2024-01-03,Vestuario,Calcetines,3,207751,61340
13427,1488,2024-01-04,Hogar,Sofa,2,192387,56150
13426,1488,2024-01-17,Hogar,Organizador,5,430527,124548
13425,1488,2024-04-12,Hogar,Alfombra,2,229676,50675
13429,1489,2022-04-04,Hogar,Lampara,2,173681,55614
13432,1489,2022-04-09,Tecnologia,Tablet,2,677710,132643
13431,1489,2022-04-14,Electrodomesticos,Purificador,1,311226,55080
13433,1489,2022-06-05,Tecnologia,Impresora,1,204896,38391
13430,1489,2022-08-21,Deportes,Short,6,612497,173410
13434,1490,2024-06-03,Tecnologia,Notebook,2,475031,78254
13437,1490,2024-06-11,Deportes,Casco,3,175138,59588
13436,1490,2024-06-19,Hogar,Termo,1,49386,16881
13435,1490,2024-06-26,Vestuario,Vestido,2,105663,30515
13438,1490,2024-12-27,Tecnologia,Teclado,1,77000,12467
13439,1491,2023-05-04,Electrodomesticos,Aspiradora,1,90967,17822
13444,1491,2023-05-14,Hogar,Organizador,2,189037,53892
13442,1491,2023-06-17,Tecnologia,Router,3,999826,201168
13441,1491,2023-10-03,Tecnologia,Mouse,4,721915,133397
13440,1491,2024-03-04,Hogar,Alfombra,4,241487,61718
13443,1491,2024-05-21,Vestuario,Zapatillas,2,51030,17730
13445,1491,2024-08-21,Deportes,Colchoneta,1,70424,28343
13446,1492,2022-12-09,Deportes,Poleron,3,155975,42702
13447,1492,2023-01-17,Electrodomesticos,Purificador,1,183086,38697
13450,1492,2023-01-31,Deportes,Short,1,88186,30411
13452,1492,2023-04-02,Vestuario,Polera,1,34797,11478
13451,1492,2023-04-14,Vestuario,Jeans,1,48317,16743
13453,1492,2023-05-14,Tecnologia,Tablet,2,344640,71082
13456,1492,2023-06-05,Vestuario,Buzo,3,142932,62204
13454,1492,2023-07-17,Deportes,Guantes,2,107965,25244
13449,1492,2023-07-19,Vestuario,Zapatillas,1,54014,20355
13448,1492,2023-12-26,Tecnologia,Tablet,1,172794,31538
13455,1492,2024-01-22,Electrodomesticos,Licuadora,1,140247,23231
13457,1493,2024-08-20,Deportes,Botella,1,99703,31474
13459,1493,2024-09-03,Hogar,Cafetera,1,66216,14442
13461,1493,2024-10-24,Electrodomesticos,Refrigerador,1,192216,31176
13458,1493,2024-12-15,Deportes,Poleron,1,101373,31084
13460,1493,2024-12-31,Vestuario,Buzo,1,59758,15176
13462,1494,2023-11-05,Deportes,Raqueta,3,316913,92789
13466,1494,2023-11-05,Vestuario,Buzo,3,140532,43779
13464,1494,2023-11-06,Hogar,Hervidor,1,88392,25289
13473,1494,2023-12-10,Electrodomesticos,Plancha,1,216854,36293
13470,1494,2023-12-11,Vestuario,Chaqueta,3,146181,45841
13465,1494,2023-12-20,Vestuario,Pantalon,5,156579,45210
13467,1494,2023-12-24,Electrodomesticos,Cocina,1,141415,23798
13469,1494,2024-01-31,Electrodomesticos,Microondas,1,118105,27445
13471,1494,2024-03-20,Vestuario,Jeans,2,102354,38679
13472,1494,2024-03-27,Electrodomesticos,Refrigerador,1,268583,48216
13463,1494,2024-04-14,Electrodomesticos,Lavadora,1,231641,31730
13468,1494,2024-04-16,Deportes,Raqueta,1,82716,23278
13474,1494,2024-11-18,Deportes,Pesas,3,194620,55397
13475,1495,2023-05-21,Deportes,Raqueta,1,52106,14965
13480,1495,2023-05-24,Deportes,Casco,3,255712,66902
13483,1495,2023-05-28,Vestuario,Jeans,1,41512,14347
13484,1495,2023-06-08,Deportes,Bicicleta,1,45064,12602
13482,1495,2023-06-11,Electrodomesticos,Cocina,2,565173,109728
13477,1495,2023-06-14,Hogar,Silla,3,94500,18522
13481,1495,2023-08-04,Tecnologia,Audifonos,1,271596,53465
13476,1495,2023-08-06,Tecnologia,Audifonos,1,220785,50156
13478,1495,2023-12-05,Hogar,Lampara,1,110853,34562
13479,1495,2024-01-31,Electrodomesticos,Horno,1,129998,19600
13485,1496,2024-12-05,Deportes,Raqueta,1,41359,12180
13487,1496,2024-12-11,Electrodomesticos,Refrigerador,1,124148,21751
13488,1496,2024-12-15,Hogar,Organizador,2,161323,41269
13492,1496,2024-12-16,Electrodomesticos,Aspiradora,1,164791,26520
13495,1496,2024-12-23,Electrodomesticos,Lavadora,1,87880,12573
13486,1496,2024-12-25,Vestuario,Jeans,2,94567,37811
13489,1496,2024-12-25,Electrodomesticos,Lavadora,2,282955,50229
13491,1496,2024-12-26,Hogar,Termo,1,66520,16106
13493,1496,2024-12-29,Vestuario,Gorro,1,38777,12171
13494,1496,2024-12-29,Electrodomesticos,Licuadora,1,234815,42462
13490,1496,2024-12-31,Tecnologia,Tablet,3,573177,104544
13496,1497,2022-08-01,Electrodomesticos,Lavadora,2,387502,67938
13502,1497,2022-09-18,Hogar,Termo,1,115472,25509
13497,1497,2022-10-04,Vestuario,Camisa,1,31269,9182
13499,1497,2022-10-23,Hogar,Silla,1,111401,30699
13500,1497,2022-11-01,Hogar,Alfombra,1,86833,21379
13501,1497,2022-11-10,Hogar,Silla,1,116090,28454
13498,1497,2024-04-06,Electrodomesticos,Secadora,2,339840,51165
13503,1498,2024-09-27,Electrodomesticos,Microondas,3,634477,107942
13507,1498,2024-10-03,Electrodomesticos,Secadora,1,197154,31757
13506,1498,2024-11-09,Hogar,Hervidor,1,31500,7335
13505,1498,2024-11-17,Hogar,Cortinas,1,58876,17946
13504,1498,2024-12-27,Deportes,Guantes,1,72242,17636
13508,1499,2022-03-20,Electrodomesticos,Aspiradora,1,210237,29180
13513,1499,2022-04-01,Deportes,Casco,3,144587,41185
13514,1499,2022-04-02,Hogar,Cafetera,1,99300,29711
13512,1499,2022-04-28,Hogar,Cafetera,1,147669,42146
13516,1499,2022-05-03,Electrodomesticos,Purificador,2,601470,120681
13517,1499,2022-06-11,Electrodomesticos,Horno,1,106311,22520
13510,1499,2022-06-27,Vestuario,Zapatillas,1,44319,16036
13515,1499,2022-09-17,Vestuario,Calcetines,1,38405,11897
13511,1499,2022-12-26,Hogar,Termo,3,249999,49026
13509,1499,2023-03-07,Vestuario,Zapatillas,1,73552,19084
13518,1500,2024-01-10,Hogar,Alfombra,1,94152,26562
13524,1500,2024-01-18,Tecnologia,Tablet,1,381962,77577
13519,1500,2024-01-20,Electrodomesticos,Cocina,3,191081,25783
13521,1500,2024-03-27,Deportes,Botella,1,58505,15952
13522,1500,2024-06-28,Vestuario,Polera,1,11902,3726
13520,1500,2024-07-29,Tecnologia,Monitor,2,214933,49153
13523,1500,2024-12-30,Deportes,Bicicleta,2,199509,62757
13525,1501,2023-10-12,Electrodomesticos,Horno,2,483835,92474
13527,1501,2023-11-15,Vestuario,Buzo,3,74748,23101
13529,1501,2023-12-05,Deportes,Pesas,4,378685,87302
13528,1501,2023-12-12,Hogar,Cafetera,2,254560,71586
13530,1501,2024-04-10,Deportes,Balon,2,85699,25812
13526,1501,2024-06-08,Electrodomesticos,Licuadora,1,203651,34934
13531,1501,2024-08-18,Vestuario,Polera,6,207357,75959
13532,1502,2023-02-04,Electrodomesticos,Plancha,4,645189,123334
13542,1502,2023-02-04,Vestuario,Buzo,2,54865,18487
13535,1502,2023-02-16,Vestuario,Zapatillas,1,51852,19943
13541,1502,2023-03-19,Hogar,Cortinas,1,73291,20453
13536,1502,2023-03-24,Deportes,Poleron,5,519518,158146
13537,1502,2023-03-29,Vestuario,Jeans,2,108180,39049
13534,1502,2023-04-16,Electrodomesticos,Horno,1,274723,44219
13533,1502,2023-05-20,Tecnologia,Notebook,3,271133,55280
13538,1502,2023-06-08,Tecnologia,Tablet,3,713660,161575
13540,1502,2023-06-18,Deportes,Balon,2,170831,46245
13543,1502,2023-08-03,Deportes,Casco,2,123695,31721
13539,1502,2023-10-19,Vestuario,Polera,1,42550,14629
13544,1503,2024-09-16,Hogar,Cortinas,2,151339,41362
13545,1503,2024-10-15,Deportes,Raqueta,1,79108,20087
13550,1503,2024-11-23,Tecnologia,Impresora,1,368256,68090
13546,1503,2024-12-07,Deportes,Colchoneta,2,130171,38760
13548,1503,2024-12-16,Hogar,Mesa,1,42850,12884
13549,1503,2024-12-16,Deportes,Pesas,4,202545,65395
13547,1503,2024-12-21,Tecnologia,Impresora,4,876998,147586
13551,1503,2024-12-24,Hogar,Lampara,1,96747,19660
13552,1504,2023-06-08,Electrodomesticos,Plancha,1,128647,21024
13557,1504,2023-07-06,Hogar,Alfombra,2,141692,37807
13556,1504,2023-07-10,Tecnologia,Teclado,1,233853,45997
13554,1504,2023-08-08,Tecnologia,Notebook,1,130583,24641
13553,1504,2023-08-20,Vestuario,Calcetines,4,117079,40867
13555,1504,2023-10-31,Vestuario,Polera,2,81727,30008
13558,1505,2024-10-25,Tecnologia,Smartwatch,2,264328,55639
13560,1505,2024-11-04,Vestuario,Polera,1,58240,14162
13563,1505,2024-11-05,Electrodomesticos,Horno,3,576265,98482
13566,1505,2024-11-21,Tecnologia,Teclado,1,249157,45844
13562,1505,2024-12-21,Vestuario,Jeans,1,25875,7530
13561,1505,2024-12-24,Electrodomesticos,Secadora,2,468187,61897
13567,1505,2024-12-24,Tecnologia,Smartphone,2,270463,51489
13564,1505,2024-12-25,Electrodomesticos,Horno,1,137833,24880
13565,1505,2024-12-27,Vestuario,Chaqueta,1,31828,12511
13559,1505,2024-12-29,Vestuario,Zapatillas,4,59928,21690
13568,1506,2022-06-15,Tecnologia,Tablet,1,163380,36255
13571,1506,2022-07-05,Vestuario,Gorro,1,31186,12916
13570,1506,2022-07-12,Tecnologia,Impresora,1,198202,43650
13569,1506,2022-11-30,Tecnologia,Tablet,3,326545,68265
13572,1507,2024-11-06,Vestuario,Calcetines,1,28977,8113
13573,1507,2024-11-16,Hogar,Mesa,1,68721,16993
13574,1507,2024-12-25,Electrodomesticos,Aspiradora,1,118611,21567
13575,1507,2024-12-25,Electrodomesticos,Horno,1,246937,35805
13577,1507,2024-12-27,Tecnologia,Smartphone,3,874650,182373
13576,1507,2024-12-31,Electrodomesticos,Lavadora,3,598589,100117
13578,1508,2022-06-26,Hogar,Sofa,1,31500,9429
13580,1508,2022-08-28,Vestuario,Vestido,1,44586,14500
13582,1508,2022-09-07,Hogar,Sofa,1,77069,19853
13584,1508,2022-10-01,Tecnologia,Router,2,299522,68670
13579,1508,2022-11-09,Vestuario,Chaqueta,1,40959,11690
13581,1508,2023-02-07,Tecnologia,Router,1,186757,32201
13583,1508,2023-03-28,Electrodomesticos,Purificador,4,1004657,195195
13585,1509,2024-07-15,Hogar,Mesa,1,83279,24151
13590,1509,2024-07-19,Vestuario,Zapatillas,4,157553,54618
13587,1509,2024-07-28,Hogar,Cafetera,2,302936,93288
13589,1509,2024-07-29,Deportes,Casco,1,134239,35903
13592,1509,2024-08-28,Electrodomesticos,Cocina,1,261385,47432
13591,1509,2024-09-25,Deportes,Poleron,3,283219,92172
13586,1509,2024-09-29,Hogar,Cortinas,1,115123,30862
13588,1509,2024-11-08,Tecnologia,Tablet,1,256945,47488
13593,1510,2024-12-23,Tecnologia,Tablet,1,145653,24880
13599,1510,2024-12-23,Tecnologia,Smartwatch,1,302297,60390
13597,1510,2024-12-24,Hogar,Termo,1,89459,25440
13596,1510,2024-12-26,Tecnologia,Smartwatch,2,523853,102046
13600,1510,2024-12-26,Hogar,Cortinas,2,276491,81007
13594,1510,2024-12-30,Vestuario,Jeans,1,41580,11825
13595,1510,2024-12-31,Vestuario,Zapatillas,2,123448,32616
13598,1510,2024-12-31,Hogar,Sofa,2,360000,97442
13601,1511,2023-08-06,Hogar,Cafetera,4,224984,52639
13604,1511,2023-08-26,Electrodomesticos,Lavadora,3,711081,149234
13603,1511,2024-01-11,Tecnologia,Monitor,1,226459,32689
13602,1511,2024-11-24,Deportes,Colchoneta,1,70463,21244
13605,1512,2023-01-18,Deportes,Raqueta,1,41875,10473
13610,1512,2023-02-06,Hogar,Cortinas,1,46594,12763
13608,1512,2023-02-10,Tecnologia,Impresora,4,872544,173593
13611,1512,2023-03-03,Vestuario,Polera,1,29245,12147
13612,1512,2023-03-24,Hogar,Mesa,2,245812,72482
13607,1512,2023-03-27,Deportes,Balon,1,55381,17161
13613,1512,2023-05-22,Tecnologia,Smartwatch,2,511399,98538
13614,1512,2023-07-21,Vestuario,Camisa,2,74116,24455
13606,1512,2023-08-14,Tecnologia,Mouse,1,238820,40691
13615,1512,2023-11-28,Tecnologia,Router,1,411977,69363
13609,1512,2024-02-26,Hogar,Hervidor,1,49273,14297
13616,1513,2024-01-31,Tecnologia,Mouse,3,492258,79045
13623,1513,2024-01-31,Deportes,Botella,1,90007,30756
13625,1513,2024-02-05,Deportes,Bicicleta,1,55354,15602
13622,1513,2024-02-13,Tecnologia,Impresora,1,77000,14364
13617,1513,2024-03-27,Tecnologia,Notebook,1,210182,46479
13618,1513,2024-03-29,Deportes,Pesas,2,127818,37626
13619,1513,2024-05-01,Electrodomesticos,Lavadora,1,271114,51689
13626,1513,2024-05-13,Electrodomesticos,Microondas,2,463397,105821
13624,1513,2024-10-10,Hogar,Sofa,1,140443,35654
13621,1513,2024-11-27,Hogar,Cortinas,1,124414,37206
13620,1513,2024-12-24,Hogar,Sofa,5,735521,209963
13627,1514,2024-03-21,Vestuario,Camisa,1,45709,15041
13634,1514,2024-03-30,Tecnologia,Audifonos,2,365403,77457
13632,1514,2024-04-15,Electrodomesticos,Refrigerador,1,190492,41575
13628,1514,2024-04-19,Vestuario,Vestido,1,10731,4124
13631,1514,2024-06-28,Vestuario,Polera,1,23218,7976
13633,1514,2024-08-05,Hogar,Sofa,2,194018,53755
13636,1514,2024-09-06,Deportes,Raqueta,1,64809,19840
13629,1514,2024-10-20,Vestuario,Jeans,2,115644,36996
13635,1514,2024-12-28,Hogar,Silla,1,112534,26090
13630,1514,2024-12-31,Hogar,Sofa,2,120750,36188
13637,1515,2022-03-22,Deportes,Poleron,3,145813,47670
13646,1515,2022-04-09,Tecnologia,Teclado,1,325325,77291
13644,1515,2022-04-21,Tecnologia,Smartwatch,1,167066,33324
13639,1515,2022-05-06,Deportes,Pesas,1,26312,8275
13642,1515,2022-05-17,Tecnologia,Router,2,340042,61658
13641,1515,2022-05-27,Electrodomesticos,Cocina,1,269687,44125
13638,1515,2022-06-10,Tecnologia,Mouse,1,285924,48125
13647,1515,2022-07-01,Vestuario,Camisa,2,50227,18009
13645,1515,2022-07-23,Vestuario,Calcetines,3,127101,47144
13640,1515,2022-08-18,Vestuario,Polera,1,23711,8822
13643,1515,2023-04-28,Tecnologia,Tablet,1,298453,65843
13648,1516,2023-10-25,Tecnologia,Smartphone,1,206329,48376
13655,1516,2023-12-01,Hogar,Cortinas,2,292879,69623
13658,1516,2023-12-01,Vestuario,Polera,1,76177,24089
13656,1516,2023-12-03,Deportes,Casco,1,84677,24238
13650,1516,2023-12-12,Electrodomesticos,Microondas,2,478332,79574
13654,1516,2023-12-25,Electrodomesticos,Microondas,2,365709,60379
13651,1516,2024-01-12,Electrodomesticos,Refrigerador,2,522931,79614
13649,1516,2024-01-23,Deportes,Balon,2,191035,62857
13652,1516,2024-03-22,Electrodomesticos,Lavadora,1,183603,26065
13653,1516,2024-03-31,Hogar,Lampara,2,108919,27441
13657,1516,2024-05-21,Vestuario,Vestido,2,56290,18468
13659,1517,2023-03-15,Deportes,Botella,3,177191,57825
13662,1517,2023-06-06,Vestuario,Camisa,1,45978,17898
13660,1517,2023-06-07,Tecnologia,Tablet,2,259308,41691
13661,1517,2023-08-14,Deportes,Guantes,1,89574,30230
13663,1518,2022-08-06,Electrodomesticos,Secadora,2,329980,61194
13666,1518,2022-08-21,Electrodomesticos,Licuadora,1,282217,48775
13667,1518,2022-08-23,Vestuario,Vestido,1,20352,5669
13665,1518,2022-09-09,Electrodomesticos,Cocina,1,184802,32118
13668,1518,2022-12-14,Vestuario,Gorro,3,70911,25001
13664,1518,2023-03-12,Tecnologia,Tablet,2,512454,101715
13669,1519,2024-02-01,Hogar,Mesa,1,109382,31201
13672,1519,2024-02-09,Deportes,Colchoneta,1,66444,21774
13673,1519,2024-02-27,Hogar,Organizador,1,106448,28915
13670,1519,2024-02-29,Vestuario,Buzo,1,24015,8008
13671,1519,2024-05-17,Tecnologia,Impresora,1,322887,57641
