fecha,categoria,region,segmento,ventas,beneficio
2024-12-18,Vestuario,Sur,Retail,44921,15558
2023-10-28,Deportes,Centro,Empresa,79574,22516
2023-03-15,Tecnologia,Sur,Retail,72015,14694
2023-10-19,Tecnologia,Norte,Empresa,111525,23258
2023-01-30,Deportes,Sur,Empresa,92479,26528
2023-05-27,Tecnologia,Sur,Empresa,181143,37674
2024-10-15,Electrodomesticos,Norte,Empresa,234267,46246
2023-10-13,Vestuario,Norte,Empresa,49441,16454
2023-01-20,Vestuario,Centro,Retail,44903,13867
2024-01-20,Electrodomesticos,Centro,Retail,313786,57280
2024-04-21,Electrodomesticos,Sur,Retail,138972,23481
2024-06-12,Vestuario,Norte,Empresa,51040,18949
2024-11-09,Electrodomesticos,Centro,Empresa,131458,26669
2024-04-26,Deportes,Norte,Empresa,57191,14653
2023-12-05,Deportes,Sur,Empresa,26427,8097
2024-04-18,Electrodomesticos,Centro,Retail,161381,25379
2024-10-03,Tecnologia,Centro,Empresa,271270,52261
2024-12-07,Deportes,Norte,Retail,64007,17298
2023-04-11,Electrodomesticos,Norte,Retail,266030,57834
2024-06-18,Tecnologia,Sur,Empresa,263643,50887
2024-08-22,Tecnologia,Centro,Empresa,210892,49216
2024-06-19,Electrodomesticos,Norte,Retail,184672,30674
2024-03-27,Tecnologia,Norte,Empresa,301322,70190
2024-05-28,Electrodomesticos,Norte,Retail,160875,25197
2024-02-12,Electrodomesticos,Centro,Empresa,176705,37105
2023-05-30,Deportes,Sur,Retail,92798,23460
2023-12-29,Vestuario,Centro,Empresa,23398,8587
2024-12-16,Electrodomesticos,Sur,Empresa,104999,17551
2023-07-10,Electrodomesticos,Centro,Empresa,137119,23705
2023-04-22,Tecnologia,Sur,Retail,111816,22374
2024-04-18,Deportes,Sur,Empresa,32191,10171
2023-11-24,Tecnologia,Sur,Empresa,139503,29045
2024-12-18,Electrodomesticos,Sur,Retail,254280,55605
2024-02-11,Hogar,Sur,Empresa,48861,12091
2024-07-30,Tecnologia,Centro,Empresa,158031,36827
2023-07-20,Electrodomesticos,Centro,Retail,114557,21467
2024-08-02,Deportes,Centro,Retail,69971,17208
2024-09-19,Tecnologia,Norte,Retail,175198,35952
2023-03-12,Hogar,Norte,Empresa,99972,25677
2023-07-21,Electrodomesticos,Centro,Retail,171673,27711
2023-01-02,Tecnologia,Norte,Empresa,169884,30779
2023-07-20,Vestuario,Norte,Retail,77196,26925
2024-04-05,Hogar,Norte,Retail,85665,26287
2023-01-04,Tecnologia,Norte,Empresa,140846,23371
2024-07-17,Tecnologia,Sur,Empresa,226784,49553
2023-04-24,Vestuario,Centro,Empresa,53873,15102
2023-04-27,Hogar,Sur,Empresa,72259,18038
2023-02-18,Tecnologia,Centro,Retail,57898,12046
2023-11-19,Deportes,Centro,Empresa,78668,24754
2024-07-13,Electrodomesticos,Centro,Retail,116111,19994
2024-10-26,Electrodomesticos,Centro,Empresa,96783,14632
2023-07-05,Hogar,Norte,Empresa,144603,45989
2024-08-15,Hogar,Sur,Empresa,109347,29556
2023-02-03,Electrodomesticos,Sur,Empresa,10000,1919
2023-09-12,Vestuario,Centro,Retail,58303,19698
2024-10-06,Tecnologia,Sur,Empresa,205999,47029
2023-04-20,Electrodomesticos,Norte,Retail,104755,18184
2023-09-25,Deportes,Norte,Retail,55181,15860
2024-05-14,Vestuario,Centro,Empresa,25924,8863
2023-03-27,Vestuario,Sur,Retail,29895,9203
2024-08-06,Electrodomesticos,Norte,Retail,101950,15414
2024-01-28,Deportes,Sur,Empresa,53901,16912
2024-09-14,Deportes,Norte,Empresa,56009,16610
2023-06-15,Tecnologia,Norte,Retail,132890,28442
2023-12-17,Deportes,Norte,Empresa,66302,19197
2024-05-22,Vestuario,Centro,Retail,36161,11568
2023-01-21,Tecnologia,Centro,Retail,172493,32365
2023-12-10,Tecnologia,Sur,Retail,181242,46725
2023-05-15,Vestuario,Sur,Retail,54401,17914
2024-04-25,Hogar,Sur,Empresa,111810,29252
2024-05-27,Tecnologia,Norte,Retail,160342,40496
2023-08-23,Deportes,Norte,Empresa,28403,8844
2023-05-23,Hogar,Centro,Empresa,55524,11675
2024-10-02,Deportes,Centro,Empresa,51089,17328
2023-06-16,Hogar,Norte,Retail,91801,25707
2024-09-23,Electrodomesticos,Centro,Empresa,200566,34097
2023-04-06,Electrodomesticos,Norte,Retail,103259,17193
2024-05-25,Tecnologia,Centro,Empresa,42898,9013
2023-01-25,Deportes,Norte,Empresa,60551,17787
2023-08-16,Tecnologia,Centro,Empresa,239824,60508
2023-02-21,Hogar,Centro,Empresa,86944,23651
2024-01-14,Electrodomesticos,Centro,Empresa,118881,20905
2023-05-11,Vestuario,Norte,Retail,27633,10262
2024-06-29,Electrodomesticos,Centro,Empresa,86337,16023
2024-11-10,Electrodomesticos,Norte,Retail,228824,42248
2024-01-23,Electrodomesticos,Sur,Empresa,244471,38133
2023-01-21,Hogar,Sur,Empresa,62964,16848
2024-10-28,Electrodomesticos,Norte,Retail,133308,24588
2023-02-11,Tecnologia,Sur,Empresa,87822,19120
2023-07-23,Deportes,Norte,Empresa,88945,28325
2023-11-24,Vestuario,Sur,Retail,56228,18102
2024-03-15,Vestuario,Norte,Retail,39608,14247
2024-12-25,Hogar,Norte,Empresa,53228,13728
2024-01-17,Deportes,Sur,Empresa,56396,15856
2023-01-25,Deportes,Sur,Empresa,76533,20442
2024-03-17,Electrodomesticos,Centro,Retail,110990,23584
2023-07-20,Electrodomesticos,Centro,Retail,164884,28559
2023-01-14,Hogar,Sur,Retail,87090,24118
2024-06-21,Vestuario,Centro,Empresa,42466,16276
2024-09-22,Deportes,Norte,Empresa,80911,26205
2023-04-13,Deportes,Sur,Retail,81969,21102
2024-08-28,Hogar,Norte,Empresa,129828,32425
2024-06-26,Vestuario,Norte,Retail,47281,16725
2024-11-10,Electrodomesticos,Norte,Empresa,256225,45181
2023-06-13,Hogar,Centro,Empresa,44433,11844
2024-07-15,Tecnologia,Sur,Empresa,291700,66236
2023-10-20,Tecnologia,Centro,Retail,172010,36584
2023-10-29,Tecnologia,Sur,Retail,121552,25691
2024-07-25,Tecnologia,Centro,Retail,154276,29302
2024-05-22,Vestuario,Sur,Retail,21484,9193
2024-05-11,Tecnologia,Sur,Retail,176462,33039
2023-04-07,Electrodomesticos,Sur,Retail,187770,34605
2024-07-07,Electrodomesticos,Norte,Retail,213180,37984
2024-02-26,Vestuario,Sur,Retail,45679,16772
2023-06-19,Deportes,Sur,Empresa,87288,22941
2024-12-27,Electrodomesticos,Norte,Retail,142160,24740
2023-03-12,Tecnologia,Centro,Empresa,162032,35957
2023-09-29,Tecnologia,Centro,Empresa,188507,45155
2023-06-07,Tecnologia,Sur,Empresa,120344,23835
2023-10-26,Electrodomesticos,Sur,Empresa,279087,59165
2024-08-05,Hogar,Sur,Retail,113841,33563
2024-06-19,Vestuario,Norte,Retail,34661,12850
2023-03-15,Tecnologia,Norte,Empresa,249322,43185
2024-01-19,Tecnologia,Sur,Empresa,225852,51778
2023-12-24,Electrodomesticos,Sur,Retail,129409,22011
2023-09-02,Vestuario,Centro,Empresa,43804,14577
2023-09-30,Hogar,Sur,Empresa,76399,20156
2024-10-09,Vestuario,Centro,Retail,49049,16276
2024-06-20,Deportes,Sur,Retail,97437,25164
2023-02-06,Tecnologia,Centro,Retail,252765,53974
2024-03-11,Electrodomesticos,Centro,Empresa,103977,16861
2024-12-15,Tecnologia,Norte,Retail,164190,39563
2024-05-29,Vestuario,Norte,Empresa,60861,22937
2023-11-21,Deportes,Sur,Empresa,70471,20183
2024-11-23,Hogar,Centro,Empresa,58559,15896
2023-08-12,Deportes,Sur,Empresa,51291,17380
2023-12-05,Vestuario,Centro,Empresa,22250,5645
2023-01-30,Electrodomesticos,Centro,Empresa,145627,28074
2023-05-04,Tecnologia,Sur,Retail,212064,42908
2023-08-15,Tecnologia,Centro,Empresa,177455,39465
2023-11-21,Deportes,Sur,Retail,114220,36096
2023-05-03,Hogar,Norte,Retail,49845,16394
2024-05-23,Deportes,Centro,Retail,49066,13003
2024-07-13,Hogar,Norte,Retail,107689,26103
2023-07-11,Hogar,Centro,Retail,117990,35255
2023-08-13,Deportes,Centro,Empresa,78710,27310
2023-07-04,Vestuario,Centro,Retail,38937,13519
2023-08-28,Tecnologia,Norte,Retail,207026,45259
2023-08-18,Hogar,Sur,Retail,84640,23160
2023-11-17,Tecnologia,Centro,Empresa,171009,44540
2023-10-03,Electrodomesticos,Sur,Empresa,145513,28335
2024-08-03,Vestuario,Centro,Empresa,64958,21551
2024-02-27,Deportes,Sur,Retail,52999,14845
2024-10-06,Electrodomesticos,Norte,Retail,118232,23191
2023-06-24,Tecnologia,Centro,Retail,270760,57874
2023-11-20,Electrodomesticos,Centro,Retail,215990,36631
2023-08-26,Vestuario,Norte,Empresa,48287,16831
2024-04-19,Deportes,Norte,Empresa,57150,15177
2024-04-06,Tecnologia,Centro,Empresa,168766,39287
2023-12-04,Vestuario,Norte,Retail,33857,10209
2024-06-08,Tecnologia,Norte,Retail,129041,28986
2024-10-01,Hogar,Centro,Retail,54512,13028
2024-04-06,Electrodomesticos,Norte,Empresa,182213,31785
2023-06-25,Electrodomesticos,Norte,Retail,120415,24978
2023-02-12,Hogar,Centro,Empresa,24315,6570
2023-05-20,Deportes,Sur,Retail,45781,15176
2023-02-13,Hogar,Norte,Empresa,75468,25536
2024-10-08,Electrodomesticos,Norte,Retail,184178,36502
2024-09-15,Tecnologia,Norte,Empresa,142235,27965
2023-11-08,Hogar,Centro,Retail,138150,40498
2024-12-06,Deportes,Centro,Retail,75234,20091
2023-09-28,Deportes,Norte,Empresa,65794,20482
2024-02-14,Hogar,Sur,Retail,38436,10699
2024-05-07,Deportes,Sur,Retail,90946,29061
2023-06-23,Hogar,Sur,Retail,126501,34527
2024-05-28,Hogar,Sur,Empresa,53119,15273
2024-04-21,Electrodomesticos,Norte,Empresa,194839,32640
2024-12-12,Hogar,Sur,Retail,81082,22351
2024-05-08,Electrodomesticos,Norte,Empresa,127244,27800
2023-03-23,Deportes,Sur,Retail,94232,29278
2023-05-30,Vestuario,Centro,Empresa,61098,19673
2024-07-29,Electrodomesticos,Norte,Empresa,192562,29925
2023-12-24,Tecnologia,Centro,Empresa,88949,21754
2023-01-05,Deportes,Sur,Retail,98990,32578
2023-04-01,Hogar,Norte,Retail,113006,27076
2024-10-21,Electrodomesticos,Sur,Retail,190298,33557
2024-11-12,Tecnologia,Centro,Empresa,105683,23942
2023-03-31,Deportes,Centro,Retail,55006,17063
2024-08-11,Tecnologia,Sur,Empresa,182586,35774
2023-06-21,Tecnologia,Centro,Retail,162720,34021
2024-11-14,Vestuario,Norte,Retail,45251,13802
2023-08-20,Tecnologia,Centro,Retail,242852,52960
2023-10-25,Electrodomesticos,Sur,Empresa,157820,25727
2023-03-27,Tecnologia,Centro,Empresa,203517,46515
2024-08-16,Tecnologia,Sur,Empresa,111021,22173
2023-11-25,Electrodomesticos,Norte,Empresa,279119,48736
2024-08-19,Deportes,Centro,Empresa,25646,8825
2023-06-21,Hogar,Sur,Empresa,148445,38436
2024-05-12,Tecnologia,Centro,Empresa,168792,40013
2023-05-13,Electrodomesticos,Sur,Empresa,10000,1643
2024-09-28,Electrodomesticos,Norte,Retail,171534,27676
2024-10-22,Deportes,Sur,Empresa,64884,20982
2024-03-30,Vestuario,Sur,Retail,67425,21853
2024-02-21,Deportes,Centro,Empresa,81161,20266
2024-06-25,Tecnologia,Norte,Retail,328193,64604
2023-04-28,Tecnologia,Norte,Empresa,148941,32089
2024-01-07,Tecnologia,Centro,Retail,222093,44557
2023-05-08,Tecnologia,Norte,Empresa,146103,33302
2023-02-22,Tecnologia,Centro,Empresa,222597,51231
2024-11-30,Electrodomesticos,Centro,Retail,125634,25633
2023-12-07,Vestuario,Centro,Empresa,60816,20286
2023-08-19,Tecnologia,Sur,Empresa,116303,26025
2023-07-01,Tecnologia,Centro,Empresa,77145,15406
2024-03-26,Tecnologia,Centro,Retail,166558,39497
2024-01-12,Electrodomesticos,Norte,Empresa,161724,29543
2023-08-12,Deportes,Sur,Empresa,47676,13150
2023-06-13,Hogar,Sur,Empresa,57319,15408
2024-02-17,Vestuario,Sur,Empresa,32066,11087
2023-10-31,Deportes,Sur,Retail,69258,17022
2023-04-07,Electrodomesticos,Centro,Retail,181244,29145
2024-05-14,Vestuario,Centro,Retail,67641,18891
2023-03-18,Deportes,Centro,Empresa,74044,21871
2023-06-15,Vestuario,Norte,Empresa,23136,8499
2024-06-15,Hogar,Centro,Retail,148461,38941
2023-09-21,Tecnologia,Centro,Empresa,82619,20090
2023-09-28,Tecnologia,Norte,Retail,252049,57177
2023-10-24,Vestuario,Centro,Retail,32417,11625
2023-08-22,Deportes,Norte,Empresa,50329,16545
2024-05-01,Electrodomesticos,Centro,Empresa,165382,33662
2024-11-27,Hogar,Norte,Empresa,16386,4881
2023-05-20,Hogar,Norte,Retail,92605,30751
2024-06-17,Electrodomesticos,Centro,Retail,224839,46122
2023-03-11,Electrodomesticos,Norte,Retail,190698,34076
2024-02-01,Vestuario,Norte,Retail,51234,20391
2023-01-03,Vestuario,Sur,Retail,39596,15690
2023-10-14,Electrodomesticos,Sur,Retail,116990,17863
2024-01-24,Electrodomesticos,Sur,Retail,267370,41076
2023-10-13,Electrodomesticos,Sur,Retail,208272,35368
2023-12-05,Vestuario,Sur,Empresa,42750,12933
2024-04-03,Deportes,Norte,Retail,134673,42091
2023-03-28,Tecnologia,Sur,Retail,124128,22817
2023-10-21,Tecnologia,Sur,Empresa,295781,68235
2024-05-26,Tecnologia,Centro,Retail,91963,19914
2024-12-21,Vestuario,Norte,Retail,44872,14056
2024-02-02,Deportes,Sur,Retail,72048,17178
2024-12-13,Vestuario,Sur,Retail,41075,15699
2024-09-02,Electrodomesticos,Centro,Retail,160169,29851
2023-03-29,Electrodomesticos,Sur,Retail,92464,13306
2024-05-31,Hogar,Norte,Retail,132785,32927
2024-08-13,Tecnologia,Sur,Empresa,259513,46887
2023-11-18,Tecnologia,Centro,Retail,95160,19891
2024-06-02,Hogar,Norte,Retail,163439,41645
2024-08-10,Vestuario,Norte,Empresa,25114,9444
2024-04-05,Deportes,Norte,Retail,60101,16200
2024-10-12,Vestuario,Norte,Empresa,56437,22840
2023-03-20,Tecnologia,Norte,Retail,222793,55552
2024-06-06,Vestuario,Centro,Retail,45427,14603
2023-09-11,Vestuario,Norte,Retail,56271,20538
2024-09-23,Hogar,Centro,Empresa,111022,25404
2023-03-28,Vestuario,Centro,Empresa,53687,20301
2024-06-05,Vestuario,Centro,Retail,30810,11079
2023-07-10,Tecnologia,Centro,Retail,330694,75831
2023-09-14,Electrodomesticos,Norte,Empresa,95816,16642
2023-09-09,Tecnologia,Norte,Retail,350976,66991
2024-02-09,Vestuario,Norte,Retail,36184,13714
2023-05-07,Tecnologia,Centro,Empresa,107641,22563
2024-08-09,Tecnologia,Centro,Empresa,128379,29130
2023-10-02,Vestuario,Norte,Retail,26949,10040
2023-01-01,Tecnologia,Norte,Retail,194714,47898
2023-03-29,Electrodomesticos,Centro,Retail,108093,19187
2023-10-02,Vestuario,Norte,Empresa,33446,10591
2023-09-13,Hogar,Sur,Empresa,124037,35268
2024-06-13,Hogar,Centro,Empresa,116293,31815
2024-09-21,Tecnologia,Centro,Retail,294034,57672
2023-06-01,Hogar,Centro,Empresa,125773,40317
2023-12-18,Tecnologia,Norte,Empresa,170517,37593
2023-07-30,Tecnologia,Sur,Retail,325904,59061
2023-08-02,Electrodomesticos,Centro,Empresa,92062,16623
2024-04-21,Tecnologia,Centro,Retail,134548,28485
2023-11-21,Deportes,Sur,Retail,38340,12020
2024-10-18,Tecnologia,Sur,Retail,253937,53048
2023-06-27,Vestuario,Centro,Retail,49787,16372
2024-03-31,Tecnologia,Sur,Retail,78551,18604
2024-10-29,Vestuario,Sur,Retail,50880,17467
2024-02-05,Vestuario,Sur,Empresa,36817,11507
2023-10-29,Vestuario,Norte,Empresa,30714,10266
2024-08-24,Hogar,Norte,Retail,90829,25568
2024-01-07,Tecnologia,Sur,Empresa,239228,64815
2023-05-02,Tecnologia,Centro,Empresa,51991,10844
2024-05-03,Tecnologia,Norte,Empresa,159729,44595
2024-01-28,Deportes,Norte,Retail,88357,28026
2023-06-09,Tecnologia,Sur,Empresa,141254,27727
2023-03-24,Vestuario,Sur,Retail,57740,21646
2023-09-11,Vestuario,Norte,Retail,51622,16142
2023-09-09,Vestuario,Sur,Retail,31229,9986
2024-03-13,Hogar,Sur,Retail,100680,26742
2024-10-21,Vestuario,Norte,Empresa,22915,9081
2023-08-11,Deportes,Sur,Empresa,57931,15883
2024-01-09,Vestuario,Centro,Retail,43842,13452
2024-02-02,Tecnologia,Norte,Empresa,259080,46628
2024-07-14,Vestuario,Norte,Retail,27659,9748
2024-08-21,Tecnologia,Norte,Empresa,181489,35003
2024-12-25,Vestuario,Centro,Retail,59438,21393
2024-04-19,Tecnologia,Sur,Retail,59966,13836
2024-02-21,Hogar,Centro,Empresa,45740,12493
2023-08-05,Tecnologia,Sur,Retail,85088,19766
2023-12-03,Tecnologia,Sur,Retail,155040,36441
2023-01-06,Deportes,Sur,Empresa,38465,9799
2023-04-15,Hogar,Norte,Retail,23972,7824
2023-02-11,Tecnologia,Norte,Empresa,121618,29096
2023-05-16,Tecnologia,Sur,Retail,150909,29116
2024-11-07,Electrodomesticos,Norte,Retail,266969,47382
2024-03-08,Electrodomesticos,Norte,Retail,241245,43125
2024-03-07,Electrodomesticos,Norte,Empresa,169418,31416
2024-07-11,Deportes,Centro,Empresa,66681,19986
2023-08-24,Deportes,Centro,Retail,75081,21621
2023-07-23,Tecnologia,Sur,Retail,172443,39176
2023-02-08,Vestuario,Norte,Empresa,51363,19902
2023-06-02,Hogar,Norte,Retail,114678,30253
2023-07-10,Hogar,Norte,Retail,89407,28616
2024-01-23,Vestuario,Sur,Empresa,55466,21329
2024-05-24,Electrodomesticos,Norte,Empresa,149964,27717
2024-08-15,Deportes,Sur,Empresa,59741,20004
2023-01-23,Tecnologia,Norte,Retail,178046,33273
2024-08-26,Tecnologia,Sur,Retail,225929,46247
2024-08-01,Electrodomesticos,Norte,Retail,135333,25245
2024-04-24,Hogar,Centro,Empresa,128246,35120
2023-03-27,Tecnologia,Centro,Empresa,194356,44750
2023-12-23,Electrodomesticos,Norte,Retail,151579,25445
2023-08-12,Deportes,Centro,Empresa,35730,10817
2024-04-12,Vestuario,Norte,Retail,60953,18162
2023-11-03,Vestuario,Sur,Retail,32590,10281
2024-02-04,Hogar,Centro,Empresa,128785,38103
2024-08-01,Tecnologia,Norte,Retail,178451,44726
2023-06-03,Hogar,Centro,Retail,67903,21119
2024-01-09,Tecnologia,Sur,Empresa,205713,48045
2023-08-27,Hogar,Sur,Retail,96930,26202
2023-10-07,Tecnologia,Sur,Empresa,192040,40833
2023-09-08,Hogar,Centro,Empresa,106643,26349
2023-02-22,Hogar,Norte,Retail,130770,37110
2023-08-23,Tecnologia,Sur,Empresa,193879,51134
2024-03-22,Vestuario,Centro,Retail,59914,21407
2023-12-28,Deportes,Centro,Retail,60880,17696
2024-01-04,Electrodomesticos,Centro,Retail,211735,35055
2024-01-23,Hogar,Centro,Retail,115408,34358
2023-09-06,Electrodomesticos,Centro,Empresa,182476,31077
2024-12-10,Vestuario,Centro,Retail,36298,13724
2023-12-02,Vestuario,Centro,Retail,43918,17851
2023-01-27,Deportes,Sur,Empresa,65930,20439
2024-02-28,Vestuario,Centro,Empresa,41956,14827
2023-01-19,Tecnologia,Norte,Empresa,86597,20545
2023-10-31,Vestuario,Sur,Empresa,64343,19985
2023-12-27,Tecnologia,Norte,Retail,190694,45064
2023-06-21,Tecnologia,Norte,Empresa,40792,8118
2023-11-02,Tecnologia,Norte,Retail,159855,38359
2024-09-30,Hogar,Norte,Empresa,111719,31343
2024-11-26,Tecnologia,Norte,Empresa,125516,22244
2023-06-13,Tecnologia,Centro,Retail,10000,2243
2023-08-29,Deportes,Norte,Retail,52955,15139
2023-11-16,Deportes,Norte,Retail,66155,22178
2024-08-21,Hogar,Centro,Retail,86350,24813
2023-05-05,Tecnologia,Centro,Empresa,118618,24894
2024-07-27,Hogar,Sur,Empresa,146974,42644
2023-10-28,Electrodomesticos,Norte,Retail,150371,26065
2023-05-21,Hogar,Norte,Empresa,65148,17369
2024-05-12,Deportes,Sur,Empresa,85662,26072
2024-10-19,Vestuario,Centro,Empresa,49262,21783
2023-07-02,Deportes,Centro,Retail,50607,17413
2023-09-26,Vestuario,Sur,Empresa,36377,12700
2023-09-17,Deportes,Centro,Retail,32652,8783
2024-10-16,Deportes,Norte,Empresa,58038,18240
2023-02-04,Tecnologia,Norte,Retail,322125,69229
2024-07-09,Deportes,Centro,Empresa,76131,24801
2023-03-09,Tecnologia,Sur,Retail,196376,47336
2024-03-29,Hogar,Norte,Retail,33944,8646
2024-04-21,Deportes,Sur,Empresa,66460,21010
2023-09-19,Vestuario,Sur,Retail,44284,13033
2024-07-27,Hogar,Sur,Empresa,113074,30219
2023-04-30,Tecnologia,Norte,Retail,146811,30971
2024-08-03,Vestuario,Sur,Empresa,21924,7622
2023-11-29,Tecnologia,Norte,Retail,172824,39799
2023-06-05,Deportes,Centro,Retail,53306,17268
2024-08-16,Tecnologia,Sur,Retail,79920,17595
2024-08-13,Electrodomesticos,Norte,Retail,95996,15327
2023-11-08,Electrodomesticos,Norte,Empresa,170743,29904
2023-10-26,Hogar,Norte,Retail,93101,31276
2023-06-19,Electrodomesticos,Centro,Empresa,86256,17786
2024-09-22,Electrodomesticos,Norte,Empresa,184161,33920
2023-02-20,Hogar,Norte,Retail,92378,25313
2023-12-25,Deportes,Sur,Empresa,79708,27330
2024-08-18,Vestuario,Norte,Empresa,33275,9017
2023-02-02,Deportes,Norte,Retail,82430,24901
2024-10-11,Tecnologia,Sur,Empresa,120129,26653
2023-06-20,Deportes,Norte,Retail,47141,13241
2023-04-08,Electrodomesticos,Centro,Retail,209933,35594
2023-09-25,Deportes,Sur,Retail,74852,19447
2024-01-05,Deportes,Centro,Empresa,89921,26076
2024-04-11,Deportes,Sur,Retail,49375,14310
2024-01-16,Vestuario,Norte,Retail,24060,7411
2023-03-21,Tecnologia,Norte,Retail,222571,53662
2024-02-11,Electrodomesticos,Centro,Retail,182043,31667
2024-02-26,Hogar,Sur,Empresa,58064,14358
2023-09-30,Vestuario,Norte,Retail,45411,15120
2024-07-03,Tecnologia,Norte,Empresa,195262,38442
2024-09-25,Tecnologia,Centro,Retail,93209,20703
2024-12-12,Vestuario,Centro,Empresa,44466,17626
2023-06-22,Tecnologia,Sur,Empresa,288218,64754
2023-02-01,Hogar,Norte,Empresa,77388,17999
2024-12-20,Vestuario,Norte,Empresa,63263,21889
2024-07-09,Vestuario,Centro,Empresa,40744,16875
2024-08-07,Tecnologia,Centro,Empresa,170027,38166
2024-07-22,Hogar,Sur,Empresa,92469,27157
2023-07-30,Vestuario,Centro,Retail,47771,15894
2023-05-02,Vestuario,Centro,Empresa,44419,17585
2024-07-16,Tecnologia,Centro,Empresa,121772,27125
2023-06-02,Hogar,Centro,Empresa,136023,41905
2023-09-28,Deportes,Sur,Retail,79176,19072
2023-08-14,Deportes,Centro,Retail,56438,16511
2024-08-10,Deportes,Centro,Retail,42222,11867
2023-11-25,Deportes,Norte,Retail,44880,13298
2024-10-04,Tecnologia,Centro,Empresa,188144,41307
2023-11-02,Tecnologia,Norte,Empresa,185173,40090
2024-08-31,Hogar,Centro,Retail,98612,26015
2023-07-14,Electrodomesticos,Sur,Retail,172895,24815
2023-08-20,Hogar,Sur,Empresa,97254,31841
2024-07-02,Hogar,Centro,Retail,10300,3041
2024-10-10,Vestuario,Sur,Retail,47633,18909
2024-10-26,Tecnologia,Norte,Retail,218563,50701
2024-01-25,Hogar,Sur,Empresa,131191,38465
2023-08-24,Tecnologia,Centro,Retail,164876,35677
2023-09-23,Tecnologia,Sur,Retail,74100,14273
2023-12-13,Electrodomesticos,Sur,Retail,229507,46979
2024-03-02,Vestuario,Centro,Retail,52270,17976
2023-05-23,Tecnologia,Centro,Retail,177864,35473
2023-04-02,Electrodomesticos,Norte,Retail,80812,13131
2023-01-04,Vestuario,Sur,Retail,49066,18435
2023-10-26,Deportes,Centro,Empresa,31417,9126
2023-10-13,Hogar,Norte,Empresa,54324,15110
2023-01-12,Vestuario,Norte,Retail,41320,15027
2024-11-12,Deportes,Centro,Empresa,12572,4537
2023-12-09,Tecnologia,Sur,Retail,272895,62879
2023-05-21,Vestuario,Norte,Retail,53846,15213
2024-07-14,Hogar,Norte,Empresa,95773,29217
2024-12-23,Electrodomesticos,Sur,Retail,93837,19352
2023-08-21,Vestuario,Norte,Empresa,28297,9689
2024-05-21,Vestuario,Norte,Empresa,60186,19862
2023-07-17,Hogar,Centro,Empresa,157716,42992
2024-11-26,Deportes,Centro,Empresa,10000,3523
