fecha,region,categoria,canal,dispositivo,segmento_cliente,sessions,conversions,conversion_rate,unidades_vendidas,precio_promedio,ventas_monto,nps
2024-03-15,Sur,Deportes,Organico,Desktop,Recurrente,1177,33,0.028,37,79409,2620507,47
2024-02-09,Centro,Vestuario,Social,Mobile,Recurrente,1256,34,0.0271,34,52017,1768590,40
2024-01-12,Norte,Hogar,Referido,Mobile,Recurrente,418,7,0.0167,8,90582,634074,62
2025-04-02,Norte,Vestuario,Referido,Tablet,Recurrente,417,9,0.0216,11,42519,382673,38
2025-08-21,Sur,Vestuario,Referido,Desktop,Recurrente,825,25,0.0303,25,51825,1295627,17
2024-06-30,Sur,Deportes,Organico,Desktop,Recurrente,847,35,0.0413,47,55926,1957416,50
2024-10-06,Centro,Vestuario,Referido,Mobile,Recurrente,736,20,0.0272,21,56308,1126165,50
2024-03-27,Norte,Deportes,Pago,Mobile,Recurrente,860,15,0.0174,16,73366,1100490,31
2024-01-04,Centro,Deportes,Social,Desktop,Nuevo,927,11,0.0119,11,73087,803957,30
2024-07-22,Sur,Deportes,Referido,Mobile,Recurrente,353,11,0.0312,16,49859,548448,46
2025-05-11,Sur,Hogar,Pago,Desktop,Nuevo,818,8,0.0098,12,87279,698229,20
2024-04-16,Norte,Hogar,Referido,Mobile,Recurrente,600,10,0.0167,18,88105,881053,63
2025-05-08,Centro,Hogar,Pago,Mobile,Recurrente,1286,16,0.0124,16,97822,1565145,46
2025-07-21,Norte,Electrodomesticos,Organico,Mobile,Recurrente,936,15,0.016,22,152638,2289571,29
2025-05-11,Sur,Tecnologia,Referido,Desktop,Recurrente,354,7,0.0198,7,208259,1457811,28
2025-05-19,Norte,Electrodomesticos,Social,Desktop,Recurrente,538,8,0.0149,13,184505,1476043,28
2024-09-02,Norte,Tecnologia,Social,Desktop,Nuevo,653,18,0.0276,20,195494,3518897,23
2025-09-02,Norte,Vestuario,Social,Desktop,Nuevo,768,21,0.0273,23,36070,757465,15
2025-01-24,Norte,Tecnologia,Social,Desktop,Nuevo,490,6,0.0122,11,196700,1180201,38
2025-02-10,Sur,Electrodomesticos,Social,Mobile,Nuevo,699,14,0.02,19,155016,2170230,33
2024-09-09,Sur,Tecnologia,Email,Desktop,Nuevo,679,14,0.0206,19,139933,1959067,41
2024-12-11,Centro,Hogar,Organico,Desktop,Recurrente,572,10,0.0175,12,120168,1201684,41
2025-05-14,Centro,Vestuario,Pago,Tablet,Recurrente,851,16,0.0188,22,55396,886333,26
2024-08-25,Norte,Hogar,Organico,Tablet,Nuevo,449,9,0.02,9,90893,818035,42
2025-11-18,Sur,Electrodomesticos,Email,Desktop,Nuevo,838,12,0.0143,20,130701,1568414,37
2025-12-15,Sur,Deportes,Organico,Mobile,Nuevo,779,9,0.0116,9,59001,531011,38
2025-12-22,Sur,Electrodomesticos,Email,Mobile,Recurrente,1033,32,0.031,33,147631,4724185,36
2024-05-21,Centro,Hogar,Referido,Desktop,Recurrente,909,18,0.0198,19,84959,1529265,42
2025-03-01,Norte,Vestuario,Pago,Mobile,Recurrente,1395,37,0.0265,46,43009,1591350,40
2024-02-11,Sur,Vestuario,Referido,Desktop,Recurrente,349,10,0.0287,16,56674,566743,40
2024-07-14,Sur,Deportes,Email,Desktop,Recurrente,637,18,0.0283,18,65259,1174659,48
2025-10-03,Centro,Tecnologia,Organico,Desktop,Nuevo,655,14,0.0214,16,165669,2319368,36
2025-01-04,Sur,Tecnologia,Social,Mobile,Nuevo,734,10,0.0136,10,158162,1581619,19
2025-10-12,Centro,Hogar,Social,Mobile,Recurrente,1003,15,0.015,18,85650,1284749,25
2024-12-05,Centro,Deportes,Referido,Tablet,Recurrente,340,5,0.0147,6,60313,301565,26
2025-09-20,Norte,Electrodomesticos,Social,Tablet,Recurrente,472,7,0.0148,8,174869,1224085,42
2024-08-22,Centro,Hogar,Organico,Mobile,Nuevo,895,13,0.0145,18,84416,1097409,34
2024-05-28,Centro,Electrodomesticos,Pago,Mobile,Nuevo,1194,14,0.0117,18,153100,2143398,18
2025-01-15,Norte,Vestuario,Referido,Tablet,Recurrente,343,7,0.0204,9,55412,387881,37
2024-10-03,Centro,Hogar,Social,Tablet,Nuevo,397,9,0.0227,13,98381,885433,31
2024-02-13,Norte,Deportes,Pago,Tablet,Nuevo,575,5,0.0087,8,55037,275185,38
2025-07-29,Sur,Tecnologia,Referido,Tablet,Recurrente,494,11,0.0223,11,205448,2259924,35
2024-03-13,Sur,Hogar,Pago,Mobile,Recurrente,1290,26,0.0202,34,92144,2395735,38
2024-08-27,Sur,Vestuario,Referido,Desktop,Recurrente,762,22,0.0289,26,45000,989990,48
2025-11-09,Sur,Tecnologia,Organico,Desktop,Recurrente,741,26,0.0351,33,224388,5834076,31
2024-04-24,Sur,Vestuario,Email,Desktop,Nuevo,748,12,0.016,12,33286,399432,8
2025-01-10,Norte,Deportes,Pago,Desktop,Nuevo,855,15,0.0175,22,49615,744225,29
2025-07-29,Sur,Deportes,Referido,Mobile,Nuevo,694,11,0.0159,11,69237,761609,35
2024-12-03,Sur,Electrodomesticos,Pago,Desktop,Recurrente,1661,32,0.0193,35,137949,4414377,20
2024-03-10,Norte,Deportes,Referido,Desktop,Nuevo,318,3,0.0094,4,62932,188796,43
2024-06-20,Centro,Deportes,Pago,Tablet,Nuevo,510,11,0.0216,14,48999,538985,57
2025-04-06,Sur,Deportes,Organico,Desktop,Nuevo,580,15,0.0259,17,59329,889939,33
2025-12-26,Norte,Tecnologia,Email,Tablet,Nuevo,340,3,0.0088,3,214798,644395,34
2024-02-22,Sur,Hogar,Email,Tablet,Nuevo,411,3,0.0073,7,113522,340565,41
2025-12-14,Norte,Electrodomesticos,Referido,Tablet,Recurrente,359,9,0.0251,9,158863,1429769,51
2024-07-09,Sur,Tecnologia,Pago,Desktop,Recurrente,1037,35,0.0338,41,152982,5354367,39
2024-04-30,Centro,Tecnologia,Email,Mobile,Nuevo,372,5,0.0134,5,207760,1038801,34
2024-04-01,Sur,Hogar,Organico,Tablet,Recurrente,936,21,0.0224,27,77883,1635550,53
2024-09-20,Centro,Electrodomesticos,Referido,Tablet,Recurrente,562,10,0.0178,19,148130,1481302,62
2025-07-05,Norte,Vestuario,Pago,Mobile,Nuevo,633,14,0.0221,20,35819,501467,42
2025-09-29,Sur,Electrodomesticos,Pago,Tablet,Recurrente,207,2,0.0097,2,154138,308275,47
2025-01-08,Centro,Deportes,Email,Desktop,Recurrente,659,16,0.0243,16,63214,1011419,64
2025-09-08,Centro,Electrodomesticos,Email,Tablet,Recurrente,423,9,0.0213,15,136407,1227661,34
2025-04-25,Sur,Vestuario,Organico,Mobile,Recurrente,686,8,0.0117,8,44896,359166,41
2025-04-23,Sur,Vestuario,Organico,Tablet,Recurrente,847,21,0.0248,25,45437,954185,28
2025-12-11,Sur,Electrodomesticos,Referido,Mobile,Nuevo,880,18,0.0205,28,180206,3243705,19
2025-08-26,Centro,Hogar,Organico,Tablet,Nuevo,584,11,0.0188,13,81174,892918,56
2024-08-23,Centro,Hogar,Email,Mobile,Nuevo,645,9,0.014,10,102020,918179,65
2024-01-23,Sur,Deportes,Organico,Desktop,Nuevo,555,14,0.0252,14,62712,877964,24
2024-05-30,Norte,Hogar,Referido,Mobile,Nuevo,395,2,0.0051,3,77539,155078,30
2025-03-25,Sur,Tecnologia,Organico,Mobile,Recurrente,927,19,0.0205,19,201295,3824603,39
2025-02-05,Centro,Hogar,Email,Tablet,Nuevo,425,7,0.0165,9,77675,543724,29
2025-11-12,Norte,Deportes,Organico,Tablet,Recurrente,658,17,0.0258,24,73632,1251748,55
2024-08-31,Centro,Deportes,Organico,Tablet,Recurrente,626,18,0.0288,19,74983,1349685,31
2025-03-20,Norte,Vestuario,Email,Desktop,Recurrente,308,8,0.026,8,45828,366624,31
2025-01-08,Norte,Vestuario,Referido,Tablet,Nuevo,373,12,0.0322,17,51656,619876,29
2024-12-15,Centro,Vestuario,Organico,Desktop,Recurrente,866,24,0.0277,36,52613,1262703,50
2024-09-27,Centro,Vestuario,Organico,Tablet,Recurrente,560,22,0.0393,29,46103,1014267,14
2025-08-24,Sur,Tecnologia,Pago,Tablet,Nuevo,666,12,0.018,19,178376,2140507,27
2024-09-21,Norte,Deportes,Pago,Desktop,Recurrente,610,24,0.0393,30,67765,1626359,60
2024-08-30,Norte,Deportes,Pago,Desktop,Nuevo,689,13,0.0189,13,58634,762239,41
2024-07-27,Norte,Deportes,Referido,Mobile,Nuevo,297,3,0.0101,3,55327,165982,29
2024-03-21,Centro,Vestuario,Social,Mobile,Recurrente,1126,24,0.0213,27,55234,1325618,49
2024-12-16,Sur,Electrodomesticos,Organico,Desktop,Nuevo,670,17,0.0254,17,146061,2483034,36
2025-04-20,Centro,Hogar,Referido,Tablet,Recurrente,238,3,0.0126,4,96798,290394,34
2024-10-21,Norte,Hogar,Email,Mobile,Nuevo,529,13,0.0246,15,77739,1010603,54
2025-01-27,Norte,Tecnologia,Pago,Mobile,Nuevo,898,16,0.0178,16,170051,2720818,35
2025-06-12,Centro,Deportes,Social,Mobile,Recurrente,462,16,0.0346,23,51136,818174,29
2024-08-03,Norte,Tecnologia,Organico,Mobile,Nuevo,586,8,0.0137,11,170474,1363794,43
2024-08-23,Centro,Vestuario,Referido,Mobile,Nuevo,819,18,0.022,18,41696,750524,43
2024-10-08,Centro,Tecnologia,Pago,Mobile,Nuevo,1312,35,0.0267,40,190047,6651633,40
2024-03-01,Norte,Tecnologia,Organico,Tablet,Recurrente,672,17,0.0253,17,155085,2636446,47
2025-12-18,Centro,Tecnologia,Email,Tablet,Recurrente,509,12,0.0236,16,198231,2378774,42
2025-07-15,Centro,Tecnologia,Referido,Mobile,Recurrente,684,19,0.0278,35,205109,3897076,27
2024-05-09,Sur,Vestuario,Organico,Mobile,Recurrente,1017,28,0.0275,35,48255,1351132,45
2024-02-12,Norte,Tecnologia,Social,Tablet,Recurrente,426,8,0.0188,16,205310,1642483,37
2025-01-15,Sur,Deportes,Referido,Mobile,Nuevo,371,8,0.0216,8,60357,482855,37
2024-08-25,Norte,Vestuario,Referido,Tablet,Nuevo,281,6,0.0214,10,49598,297586,20
2025-02-08,Centro,Electrodomesticos,Email,Tablet,Nuevo,667,13,0.0195,20,157801,2051415,41
2025-12-19,Sur,Vestuario,Pago,Desktop,Recurrente,1002,23,0.023,33,44381,1020759,48
2025-06-08,Centro,Tecnologia,Organico,Tablet,Recurrente,1166,22,0.0189,23,150849,3318685,39
2025-10-12,Sur,Vestuario,Referido,Mobile,Recurrente,685,21,0.0307,21,46303,972358,44
2025-03-15,Centro,Deportes,Referido,Tablet,Recurrente,519,10,0.0193,11,70822,708222,45
2024-03-25,Sur,Electrodomesticos,Email,Desktop,Nuevo,876,14,0.016,21,166153,2326142,26
2025-04-10,Sur,Deportes,Email,Mobile,Recurrente,931,19,0.0204,19,60087,1141650,47
2025-06-21,Norte,Vestuario,Organico,Tablet,Nuevo,225,6,0.0267,6,53340,320037,31
2024-05-25,Norte,Hogar,Referido,Mobile,Recurrente,411,6,0.0146,9,111920,671521,39
2025-12-26,Norte,Vestuario,Social,Mobile,Nuevo,361,6,0.0166,8,32907,197439,32
2025-11-09,Norte,Electrodomesticos,Referido,Desktop,Recurrente,468,8,0.0171,8,143450,1147600,33
2024-01-09,Sur,Hogar,Pago,Tablet,Nuevo,570,8,0.014,8,87044,696352,55
2024-04-20,Norte,Vestuario,Email,Desktop,Recurrente,464,16,0.0345,16,59433,950924,40
2024-01-17,Centro,Hogar,Referido,Mobile,Nuevo,734,11,0.015,16,97975,1077726,62
2024-06-21,Sur,Tecnologia,Referido,Desktop,Nuevo,405,8,0.0198,9,172834,1382668,42
2024-08-21,Centro,Electrodomesticos,Pago,Desktop,Nuevo,606,9,0.0149,9,137640,1238760,37
2025-06-08,Centro,Vestuario,Pago,Mobile,Recurrente,1145,14,0.0122,15,41299,578187,43
2025-08-11,Sur,Tecnologia,Organico,Tablet,Nuevo,597,14,0.0235,14,188315,2636405,22
2024-05-21,Centro,Hogar,Referido,Tablet,Recurrente,569,16,0.0281,16,103684,1658948,49
2024-04-16,Norte,Deportes,Referido,Tablet,Nuevo,254,7,0.0276,8,57928,405493,57
2025-09-27,Norte,Vestuario,Organico,Desktop,Nuevo,739,14,0.0189,21,43644,611011,12
2025-12-20,Centro,Vestuario,Referido,Desktop,Nuevo,526,11,0.0209,12,37468,412148,27
2024-06-22,Sur,Hogar,Pago,Tablet,Nuevo,620,7,0.0113,7,91461,640223,33
2024-07-18,Centro,Vestuario,Organico,Tablet,Recurrente,636,14,0.022,14,48262,675663,41
2024-04-28,Sur,Hogar,Organico,Mobile,Recurrente,608,12,0.0197,21,99557,1194683,64
2024-07-29,Sur,Electrodomesticos,Referido,Desktop,Recurrente,524,12,0.0229,12,154958,1859494,35
2025-02-02,Sur,Hogar,Email,Desktop,Recurrente,376,4,0.0106,5,77545,310181,40
2024-06-26,Sur,Tecnologia,Referido,Desktop,Recurrente,924,26,0.0281,28,165930,4314167,40
2025-12-17,Norte,Vestuario,Pago,Desktop,Nuevo,800,18,0.0225,31,39692,714449,12
2024-07-06,Centro,Vestuario,Referido,Desktop,Nuevo,684,17,0.0249,17,42797,727545,14
2024-02-25,Centro,Deportes,Referido,Tablet,Nuevo,238,5,0.021,9,52275,261374,46
2025-07-05,Centro,Tecnologia,Email,Desktop,Nuevo,770,14,0.0182,14,152523,2135328,42
2025-02-16,Sur,Electrodomesticos,Organico,Tablet,Nuevo,642,9,0.014,10,105000,945000,30
2024-06-19,Centro,Hogar,Organico,Tablet,Recurrente,1077,16,0.0149,16,102557,1640918,43
2024-07-11,Norte,Tecnologia,Pago,Desktop,Recurrente,262,7,0.0267,7,213252,1492761,33
2025-10-22,Sur,Tecnologia,Pago,Tablet,Recurrente,588,14,0.0238,15,195714,2740000,43
2024-06-06,Centro,Deportes,Referido,Mobile,Nuevo,714,11,0.0154,17,59700,656697,34
2024-10-06,Sur,Vestuario,Social,Desktop,Nuevo,239,5,0.0209,6,47324,236621,23
2025-11-02,Norte,Tecnologia,Referido,Mobile,Nuevo,599,8,0.0134,9,220848,1766782,24
2025-03-02,Sur,Electrodomesticos,Social,Mobile,Recurrente,653,13,0.0199,13,181340,2357421,49
2024-10-26,Sur,Deportes,Email,Tablet,Nuevo,387,8,0.0207,11,72156,577249,43
2025-12-17,Centro,Hogar,Referido,Tablet,Recurrente,501,6,0.012,6,90586,543517,59
2025-04-13,Centro,Hogar,Social,Mobile,Nuevo,697,7,0.01,9,91108,637755,32
2024-08-10,Norte,Hogar,Social,Mobile,Recurrente,442,9,0.0204,15,109162,982453,40
2024-10-04,Sur,Deportes,Social,Desktop,Recurrente,643,16,0.0249,25,64056,1024902,48
2025-02-18,Norte,Deportes,Referido,Mobile,Recurrente,434,14,0.0323,14,67879,950309,38
2024-07-04,Norte,Tecnologia,Referido,Desktop,Nuevo,224,5,0.0223,8,191612,958057,41
2024-09-24,Norte,Vestuario,Referido,Tablet,Nuevo,181,5,0.0276,5,40406,202028,28
2024-11-19,Norte,Deportes,Pago,Tablet,Recurrente,446,8,0.0179,13,67375,538997,30
2025-04-25,Centro,Hogar,Organico,Tablet,Nuevo,288,4,0.0139,4,87395,349579,31
2025-07-04,Sur,Electrodomesticos,Email,Desktop,Recurrente,671,19,0.0283,30,181912,3456336,35
2025-02-28,Sur,Deportes,Referido,Tablet,Recurrente,246,4,0.0163,7,69744,278976,50
2025-07-20,Sur,Tecnologia,Pago,Mobile,Nuevo,493,9,0.0183,9,145899,1313094,14
2025-01-12,Centro,Vestuario,Referido,Mobile,Recurrente,886,19,0.0214,19,56286,1069440,16
2025-09-27,Sur,Vestuario,Referido,Desktop,Recurrente,439,13,0.0296,13,49468,643087,35
2024-10-19,Norte,Vestuario,Organico,Tablet,Nuevo,601,15,0.025,19,35606,534087,28
2025-05-05,Norte,Electrodomesticos,Social,Tablet,Recurrente,419,12,0.0286,12,154693,1856312,49
2024-02-04,Norte,Vestuario,Referido,Desktop,Recurrente,208,12,0.0577,12,52046,624556,52
2025-01-16,Norte,Vestuario,Referido,Mobile,Recurrente,413,8,0.0194,8,50605,404841,28
2025-11-02,Centro,Deportes,Organico,Desktop,Nuevo,869,16,0.0184,19,59498,951975,45
2024-08-06,Centro,Hogar,Organico,Desktop,Recurrente,900,32,0.0356,40,99998,3199925,45
2025-11-10,Norte,Hogar,Email,Desktop,Recurrente,661,19,0.0287,26,97625,1854880,36
2024-08-28,Centro,Electrodomesticos,Email,Tablet,Nuevo,519,8,0.0154,8,138888,1111105,38
2025-12-12,Norte,Hogar,Referido,Mobile,Nuevo,689,12,0.0174,17,81319,975825,27
2025-11-24,Norte,Electrodomesticos,Social,Desktop,Recurrente,756,22,0.0291,22,165534,3641756,18
2025-06-25,Sur,Hogar,Social,Desktop,Recurrente,587,12,0.0204,12,93321,1119854,67
2024-07-27,Centro,Vestuario,Referido,Mobile,Recurrente,1058,30,0.0284,38,45241,1357225,33
2025-04-30,Norte,Tecnologia,Pago,Tablet,Recurrente,796,20,0.0251,20,205123,4102466,25
2025-10-16,Centro,Deportes,Social,Desktop,Nuevo,1269,13,0.0102,18,62068,806878,38
2024-05-19,Sur,Hogar,Organico,Tablet,Nuevo,578,11,0.019,11,93083,1023917,54
2025-01-15,Centro,Deportes,Organico,Desktop,Nuevo,1328,24,0.0181,32,64921,1558104,35
2025-06-15,Sur,Vestuario,Organico,Tablet,Nuevo,765,18,0.0235,24,44059,793068,44
2024-08-16,Centro,Hogar,Email,Desktop,Recurrente,835,19,0.0228,19,95741,1819074,68
2024-02-15,Sur,Vestuario,Referido,Mobile,Recurrente,364,8,0.022,12,36654,293229,31
2024-08-14,Norte,Electrodomesticos,Pago,Tablet,Nuevo,921,12,0.013,12,168808,2025698,18
2024-11-24,Centro,Tecnologia,Social,Desktop,Nuevo,1102,23,0.0209,23,156370,3596498,34
2024-05-30,Sur,Deportes,Organico,Mobile,Recurrente,1557,42,0.027,42,62305,2616813,40
2024-03-21,Norte,Electrodomesticos,Organico,Mobile,Nuevo,818,10,0.0122,16,184588,1845877,43
2025-06-09,Sur,Tecnologia,Social,Tablet,Recurrente,446,20,0.0448,20,205876,4117510,35
2024-08-03,Sur,Vestuario,Social,Mobile,Nuevo,550,15,0.0273,17,35768,536525,17
2025-06-05,Centro,Vestuario,Pago,Desktop,Nuevo,1082,22,0.0203,22,49490,1088783,23
2025-12-08,Centro,Electrodomesticos,Referido,Mobile,Recurrente,1010,14,0.0139,16,133895,1874536,48
2025-05-20,Centro,Vestuario,Social,Tablet,Recurrente,875,23,0.0263,27,53087,1221003,22
2024-06-07,Centro,Vestuario,Social,Tablet,Nuevo,738,16,0.0217,20,52833,845335,29
2024-02-12,Sur,Hogar,Organico,Mobile,Nuevo,1247,22,0.0176,31,100383,2208424,34
2024-12-26,Centro,Deportes,Social,Desktop,Recurrente,1100,17,0.0155,29,68304,1161172,50
2025-06-01,Sur,Vestuario,Pago,Desktop,Recurrente,782,13,0.0166,14,37285,484709,30
2025-12-28,Sur,Deportes,Pago,Mobile,Recurrente,1231,30,0.0244,40,68140,2044199,28
2024-02-28,Sur,Hogar,Organico,Desktop,Recurrente,1011,18,0.0178,26,110656,1991806,47
2025-05-06,Centro,Deportes,Referido,Desktop,Recurrente,596,16,0.0268,16,66986,1071781,45
2024-10-26,Norte,Hogar,Pago,Tablet,Recurrente,360,13,0.0361,22,83903,1090744,42
2024-07-30,Centro,Vestuario,Social,Mobile,Recurrente,847,17,0.0201,17,34020,578340,22
2025-04-30,Centro,Tecnologia,Referido,Tablet,Nuevo,370,9,0.0243,9,183100,1647896,38
2025-10-18,Sur,Deportes,Organico,Desktop,Recurrente,865,23,0.0266,31,60394,1389058,41
2024-09-04,Centro,Tecnologia,Email,Mobile,Nuevo,1058,20,0.0189,27,161213,3224268,39
2025-01-25,Centro,Hogar,Email,Tablet,Nuevo,254,3,0.0118,3,75408,226224,56
2025-01-28,Norte,Electrodomesticos,Organico,Tablet,Nuevo,757,9,0.0119,10,153980,1385822,50
2024-12-04,Centro,Hogar,Pago,Mobile,Nuevo,2237,39,0.0174,43,98574,3844390,24
2025-12-16,Sur,Tecnologia,Pago,Desktop,Nuevo,808,23,0.0285,27,167700,3857099,29
2025-04-25,Sur,Hogar,Pago,Desktop,Recurrente,928,24,0.0259,33,113723,2729356,43
2024-10-27,Norte,Electrodomesticos,Social,Desktop,Recurrente,532,5,0.0094,6,155051,775252,17
2025-06-25,Norte,Vestuario,Organico,Tablet,Nuevo,717,24,0.0335,24,36906,885755,17
2024-06-06,Sur,Vestuario,Referido,Mobile,Nuevo,618,14,0.0227,18,42484,594778,11
2025-09-23,Norte,Electrodomesticos,Pago,Desktop,Recurrente,582,11,0.0189,13,152246,1674704,38
2025-03-31,Centro,Hogar,Social,Desktop,Recurrente,992,21,0.0212,22,68040,1428840,54
2024-11-11,Centro,Vestuario,Organico,Desktop,Recurrente,1218,36,0.0296,44,52182,1878567,32
2025-11-16,Sur,Tecnologia,Organico,Desktop,Recurrente,611,15,0.0245,16,208236,3123537,44
2024-07-19,Norte,Vestuario,Pago,Desktop,Recurrente,906,23,0.0254,29,47066,1082511,45
2025-01-11,Sur,Deportes,Email,Mobile,Nuevo,641,9,0.014,14,54939,494451,19
2024-07-08,Centro,Deportes,Pago,Tablet,Recurrente,783,17,0.0217,17,59897,1018247,49
2024-01-26,Sur,Hogar,Referido,Mobile,Recurrente,641,15,0.0234,15,109329,1639938,49
2024-10-30,Sur,Tecnologia,Social,Desktop,Recurrente,583,15,0.0257,19,243293,3649392,36
2024-11-02,Norte,Hogar,Organico,Mobile,Nuevo,393,6,0.0153,6,85496,512974,36
2025-05-02,Centro,Tecnologia,Email,Desktop,Nuevo,547,13,0.0238,16,180075,2340968,44
2025-01-08,Norte,Vestuario,Organico,Mobile,Recurrente,769,12,0.0156,12,39623,475472,34
2024-07-03,Sur,Electrodomesticos,Social,Mobile,Recurrente,1001,18,0.018,26,175564,3160155,42
2024-01-27,Sur,Hogar,Organico,Desktop,Recurrente,876,13,0.0148,13,91346,1187499,42
2025-05-23,Sur,Electrodomesticos,Email,Tablet,Recurrente,529,11,0.0208,15,145117,1596283,42
2025-03-22,Sur,Vestuario,Social,Mobile,Recurrente,929,29,0.0312,43,50978,1478357,42
2024-02-20,Sur,Tecnologia,Pago,Mobile,Nuevo,1197,32,0.0267,35,153900,4924815,33
2024-04-01,Sur,Electrodomesticos,Pago,Desktop,Recurrente,719,12,0.0167,14,139928,1679133,39
2024-09-25,Norte,Tecnologia,Pago,Desktop,Nuevo,333,8,0.024,16,170206,1361650,36
2025-05-02,Norte,Electrodomesticos,Referido,Mobile,Recurrente,559,11,0.0197,11,135080,1485878,34
2025-08-17,Norte,Deportes,Organico,Tablet,Recurrente,536,9,0.0168,9,66615,599536,52
2025-07-29,Norte,Vestuario,Pago,Mobile,Nuevo,603,6,0.01,6,54019,324116,21
2025-04-05,Sur,Tecnologia,Organico,Mobile,Recurrente,1025,28,0.0273,31,168558,4719632,48
2024-04-14,Centro,Vestuario,Pago,Tablet,Recurrente,1092,47,0.043,68,53525,2515688,16
2024-04-07,Centro,Vestuario,Pago,Mobile,Recurrente,965,32,0.0332,35,46561,1489945,38
2024-12-31,Norte,Vestuario,Referido,Desktop,Nuevo,518,14,0.027,14,40146,562044,20
2024-05-21,Norte,Hogar,Referido,Mobile,Nuevo,377,7,0.0186,7,112797,789580,45
2024-02-04,Sur,Electrodomesticos,Organico,Mobile,Recurrente,813,12,0.0148,13,167717,2012609,36
2025-02-04,Norte,Hogar,Pago,Mobile,Recurrente,511,3,0.0059,6,98321,294964,51
2025-06-16,Norte,Deportes,Social,Mobile,Nuevo,564,15,0.0266,17,64300,964502,42
2025-02-19,Centro,Hogar,Organico,Mobile,Recurrente,895,18,0.0201,24,101796,1832321,55
2025-11-04,Sur,Vestuario,Organico,Desktop,Recurrente,489,7,0.0143,8,57720,404040,42
2024-05-24,Sur,Vestuario,Referido,Mobile,Recurrente,462,16,0.0346,26,41567,665064,46
2024-03-12,Norte,Deportes,Referido,Tablet,Nuevo,481,8,0.0166,9,60183,481460,46
2024-02-22,Sur,Electrodomesticos,Social,Mobile,Recurrente,722,13,0.018,17,165782,2155172,35
2024-12-21,Sur,Hogar,Referido,Mobile,Recurrente,649,10,0.0154,10,111321,1113212,50
2024-03-25,Norte,Tecnologia,Social,Mobile,Nuevo,568,7,0.0123,7,165931,1161513,15
2024-12-29,Centro,Electrodomesticos,Organico,Mobile,Nuevo,736,12,0.0163,12,158665,1903982,48
2025-08-27,Sur,Deportes,Email,Desktop,Recurrente,486,10,0.0206,12,63295,632949,37
2024-07-25,Norte,Electrodomesticos,Social,Tablet,Nuevo,433,8,0.0185,8,162809,1302470,41
2025-09-24,Sur,Hogar,Organico,Mobile,Nuevo,824,14,0.017,14,88747,1242455,39
2024-03-19,Sur,Electrodomesticos,Social,Mobile,Recurrente,1063,21,0.0198,24,180057,3781202,31
2025-02-19,Sur,Electrodomesticos,Referido,Desktop,Nuevo,370,4,0.0108,4,133147,532588,26
2025-10-25,Norte,Electrodomesticos,Social,Mobile,Nuevo,659,8,0.0121,8,171343,1370742,31
2025-01-17,Norte,Hogar,Pago,Mobile,Recurrente,1169,14,0.012,14,76448,1070271,50
2025-04-17,Sur,Deportes,Referido,Mobile,Recurrente,485,8,0.0165,15,69370,554956,55
2024-12-28,Sur,Deportes,Pago,Tablet,Nuevo,763,13,0.017,16,55127,716648,43
2025-02-04,Norte,Vestuario,Social,Mobile,Recurrente,607,22,0.0362,22,57667,1268674,30
2024-01-13,Norte,Deportes,Pago,Desktop,Nuevo,528,13,0.0246,13,63937,831179,49
2024-11-19,Sur,Vestuario,Email,Desktop,Recurrente,870,21,0.0241,25,49922,1048372,34
2024-08-17,Sur,Vestuario,Pago,Desktop,Recurrente,1000,31,0.031,37,38687,1199310,37
2024-04-29,Centro,Vestuario,Email,Mobile,Recurrente,734,24,0.0327,25,48780,1170731,29
2025-05-02,Centro,Tecnologia,Referido,Mobile,Nuevo,1142,15,0.0131,23,208200,3122996,26
2025-01-18,Sur,Electrodomesticos,Pago,Desktop,Nuevo,482,6,0.0124,8,146854,881123,48
2025-12-12,Sur,Deportes,Pago,Tablet,Nuevo,217,6,0.0276,10,66926,401553,24
2024-10-19,Centro,Deportes,Social,Desktop,Nuevo,548,9,0.0164,9,65568,590110,38
2025-03-25,Centro,Hogar,Referido,Desktop,Recurrente,632,11,0.0174,15,90334,993675,65
2025-06-16,Sur,Deportes,Organico,Desktop,Recurrente,1180,32,0.0271,38,64331,2058594,48
2025-08-08,Centro,Electrodomesticos,Pago,Desktop,Nuevo,839,9,0.0107,9,138461,1246149,48
2025-11-14,Norte,Vestuario,Organico,Tablet,Recurrente,177,6,0.0339,6,44929,269573,38
2024-05-09,Centro,Vestuario,Social,Mobile,Nuevo,914,18,0.0197,18,43716,786893,11
2025-03-11,Sur,Vestuario,Referido,Desktop,Nuevo,592,15,0.0253,20,51075,766124,21
2025-05-15,Centro,Vestuario,Referido,Desktop,Nuevo,588,18,0.0306,18,37496,674928,14
2024-12-22,Norte,Hogar,Referido,Desktop,Nuevo,486,5,0.0103,5,108901,544504,15
2024-01-15,Centro,Tecnologia,Email,Desktop,Nuevo,586,12,0.0205,18,181424,2177085,25
